trait,broad_sense_h2,embedding_stat,embedding_index,n_markers_tested,min_p,n_significant_effective_bonferroni,n_q_lt_0_05_within_trait,chunk,chunk_elapsed_seconds,chunk_elapsed_seconds_per_trait,effective_markers,effective_bonferroni_threshold,has_hit
embedding_mean_475,0.2622151989122592,mean,475,4920234,3.933449755547462e-09,3,58,15,454.9581543880049,14.217442324625154,3169884,1.5773447861183564e-08,True
embedding_mean_476,0.3538716833584996,mean,476,4920234,3.274011297282758e-09,2,7,15,454.9581543880049,14.217442324625154,3169884,1.5773447861183564e-08,True
embedding_mean_477,0.38888342991947694,mean,477,4920234,2.134678783441868e-10,33,903,15,454.9581543880049,14.217442324625154,3169884,1.5773447861183564e-08,True
embedding_mean_478,0.3754508482823555,mean,478,4920234,3.904737560386253e-07,0,0,15,454.9581543880049,14.217442324625154,3169884,1.5773447861183564e-08,False
embedding_mean_479,0.3864949482869386,mean,479,4920234,9.064714681113544e-08,0,0,15,454.9581543880049,14.217442324625154,3169884,1.5773447861183564e-08,False
embedding_mean_480,0.2953949443922584,mean,480,4920234,6.69264676108336e-08,0,0,16,440.3102718070149,13.759695993969215,3169884,1.5773447861183564e-08,False
embedding_mean_481,0.2828515806333361,mean,481,4920234,1.4309072556613559e-10,13,83,16,440.3102718070149,13.759695993969215,3169884,1.5773447861183564e-08,True
embedding_mean_482,0.45860047973431195,mean,482,4920234,4.094897649151192e-08,0,0,16,440.3102718070149,13.759695993969215,3169884,1.5773447861183564e-08,False
embedding_mean_483,0.4640011431440429,mean,483,4920234,1.6508442809876924e-07,0,0,16,440.3102718070149,13.759695993969215,3169884,1.5773447861183564e-08,False
embedding_mean_484,0.2937582266335867,mean,484,4920234,1.3852604798344426e-07,0,0,16,440.3102718070149,13.759695993969215,3169884,1.5773447861183564e-08,False
embedding_mean_485,0.32999118471494915,mean,485,4920234,6.718160016658272e-09,2,3,16,440.3102718070149,13.759695993969215,3169884,1.5773447861183564e-08,True
embedding_mean_486,0.2958127562904373,mean,486,4920234,1.860513486880872e-10,1,10,16,440.3102718070149,13.759695993969215,3169884,1.5773447861183564e-08,True
embedding_mean_487,0.267000812107711,mean,487,4920234,3.775526714254102e-09,1,109,16,440.3102718070149,13.759695993969215,3169884,1.5773447861183564e-08,True
embedding_mean_488,0.4600425192931962,mean,488,4920234,5.3224164303079e-08,0,0,16,440.3102718070149,13.759695993969215,3169884,1.5773447861183564e-08,False
embedding_mean_489,0.28911304089130907,mean,489,4920234,1.740556547080264e-08,0,4,16,440.3102718070149,13.759695993969215,3169884,1.5773447861183564e-08,False
embedding_mean_490,0.25780384803099665,mean,490,4920234,3.283531116507103e-08,0,0,16,440.3102718070149,13.759695993969215,3169884,1.5773447861183564e-08,False
embedding_mean_491,0.2799164255888068,mean,491,4920234,9.118610548003507e-10,1,1,16,440.3102718070149,13.759695993969215,3169884,1.5773447861183564e-08,True
embedding_mean_492,0.35191240882163266,mean,492,4920234,2.3433703879687835e-08,0,0,16,440.3102718070149,13.759695993969215,3169884,1.5773447861183564e-08,False
embedding_mean_493,0.5115979996696565,mean,493,4920234,1.117523836766289e-07,0,0,16,440.3102718070149,13.759695993969215,3169884,1.5773447861183564e-08,False
embedding_mean_494,0.17226829013968678,mean,494,4920234,1.4647531384605248e-08,2,134,16,440.3102718070149,13.759695993969215,3169884,1.5773447861183564e-08,True
embedding_mean_495,0.27902954866604046,mean,495,4920234,3.348171869209944e-08,0,0,16,440.3102718070149,13.759695993969215,3169884,1.5773447861183564e-08,False
embedding_mean_496,0.33395028420634093,mean,496,4920234,9.641112805226554e-07,0,0,16,440.3102718070149,13.759695993969215,3169884,1.5773447861183564e-08,False
embedding_mean_497,0.4782964959196398,mean,497,4920234,1.8541536429844213e-08,0,0,16,440.3102718070149,13.759695993969215,3169884,1.5773447861183564e-08,False
embedding_mean_498,0.4273049916640773,mean,498,4920234,5.143434718500267e-07,0,0,16,440.3102718070149,13.759695993969215,3169884,1.5773447861183564e-08,False
embedding_mean_499,0.1656069010054032,mean,499,4920234,5.93941728861196e-07,0,0,16,440.3102718070149,13.759695993969215,3169884,1.5773447861183564e-08,False
embedding_mean_500,0.3757782650332239,mean,500,4920234,1.712396117398439e-08,0,0,16,440.3102718070149,13.759695993969215,3169884,1.5773447861183564e-08,False
embedding_mean_501,0.3187888702589825,mean,501,4920234,1.385722867632894e-07,0,0,16,440.3102718070149,13.759695993969215,3169884,1.5773447861183564e-08,False
embedding_mean_502,0.2732430070576774,mean,502,4920234,1.0078627931043155e-09,14,819,16,440.3102718070149,13.759695993969215,3169884,1.5773447861183564e-08,True
embedding_mean_503,0.28576554044849123,mean,503,4920234,2.4174716591411774e-07,0,0,16,440.3102718070149,13.759695993969215,3169884,1.5773447861183564e-08,False
embedding_mean_504,0.3493765342746439,mean,504,4920234,2.0802581788855588e-08,0,0,16,440.3102718070149,13.759695993969215,3169884,1.5773447861183564e-08,False
embedding_mean_505,0.5135178124643844,mean,505,4920234,3.001758496025105e-07,0,0,16,440.3102718070149,13.759695993969215,3169884,1.5773447861183564e-08,False
embedding_mean_506,0.2054398520810187,mean,506,4920234,4.1347894023178646e-08,0,0,16,440.3102718070149,13.759695993969215,3169884,1.5773447861183564e-08,False
embedding_mean_507,0.49040246491568756,mean,507,4920234,2.0666083361431984e-08,0,0,16,440.3102718070149,13.759695993969215,3169884,1.5773447861183564e-08,False
embedding_mean_508,0.2502715234268735,mean,508,4920234,9.8569388488384e-09,1,1,16,440.3102718070149,13.759695993969215,3169884,1.5773447861183564e-08,True
embedding_mean_509,0.3043049711434788,mean,509,4920234,5.529138376021641e-07,0,0,16,440.3102718070149,13.759695993969215,3169884,1.5773447861183564e-08,False
embedding_mean_510,0.30216092642934417,mean,510,4920234,6.625053084026465e-09,1,1,16,440.3102718070149,13.759695993969215,3169884,1.5773447861183564e-08,True
embedding_mean_511,0.3975266292913973,mean,511,4920234,9.373224050823233e-08,0,0,16,440.3102718070149,13.759695993969215,3169884,1.5773447861183564e-08,False
embedding_mean_512,0.24795284784025484,mean,512,4920234,4.7540312811701204e-07,0,0,17,464.1618426421192,14.505057582566224,3169884,1.5773447861183564e-08,False
embedding_mean_513,0.4704047749836173,mean,513,4920234,1.5837740665497498e-07,0,0,17,464.1618426421192,14.505057582566224,3169884,1.5773447861183564e-08,False
embedding_mean_514,0.3175217229731454,mean,514,4920234,7.737023458882038e-11,10,17033,17,464.1618426421192,14.505057582566224,3169884,1.5773447861183564e-08,True
embedding_mean_515,0.38512021887253456,mean,515,4920234,2.4863677272587282e-08,0,0,17,464.1618426421192,14.505057582566224,3169884,1.5773447861183564e-08,False
embedding_mean_516,0.18016439174027363,mean,516,4920234,4.697348175091078e-07,0,0,17,464.1618426421192,14.505057582566224,3169884,1.5773447861183564e-08,False
embedding_mean_517,0.302455632250377,mean,517,4920234,3.051358324878333e-08,0,0,17,464.1618426421192,14.505057582566224,3169884,1.5773447861183564e-08,False
embedding_mean_518,0.26689386618392036,mean,518,4920234,2.6609480660343565e-08,0,0,17,464.1618426421192,14.505057582566224,3169884,1.5773447861183564e-08,False
embedding_mean_519,0.3214724298268805,mean,519,4920234,5.6689459716450414e-08,0,0,17,464.1618426421192,14.505057582566224,3169884,1.5773447861183564e-08,False
embedding_mean_520,0.27411197433209417,mean,520,4920234,6.184890092919819e-11,34,488,17,464.1618426421192,14.505057582566224,3169884,1.5773447861183564e-08,True
embedding_mean_521,0.32852005893576064,mean,521,4920234,1.918552590155978e-07,0,0,17,464.1618426421192,14.505057582566224,3169884,1.5773447861183564e-08,False
embedding_mean_522,0.27095485997092367,mean,522,4920234,7.637359884928751e-08,0,0,17,464.1618426421192,14.505057582566224,3169884,1.5773447861183564e-08,False
embedding_mean_523,0.20783186514005084,mean,523,4920234,3.7284898932140925e-09,1,1,17,464.1618426421192,14.505057582566224,3169884,1.5773447861183564e-08,True
embedding_mean_524,0.3238170130051182,mean,524,4920234,1.9470226023432265e-07,0,0,17,464.1618426421192,14.505057582566224,3169884,1.5773447861183564e-08,False
embedding_mean_525,0.3608290176426106,mean,525,4920234,1.3108711214274204e-07,0,0,17,464.1618426421192,14.505057582566224,3169884,1.5773447861183564e-08,False
embedding_mean_526,0.24955739678729683,mean,526,4920234,8.750629964877834e-07,0,0,17,464.1618426421192,14.505057582566224,3169884,1.5773447861183564e-08,False
embedding_mean_527,0.29258648520292296,mean,527,4920234,5.81721325437781e-07,0,0,17,464.1618426421192,14.505057582566224,3169884,1.5773447861183564e-08,False
embedding_mean_528,0.2440783516139601,mean,528,4920234,1.4363428144260357e-08,1,3,17,464.1618426421192,14.505057582566224,3169884,1.5773447861183564e-08,True
embedding_mean_529,0.24561455626970044,mean,529,4920234,3.702626684040388e-09,2,16,17,464.1618426421192,14.505057582566224,3169884,1.5773447861183564e-08,True
embedding_mean_530,0.20504712393519475,mean,530,4920234,1.2858434072978054e-11,265,1502,17,464.1618426421192,14.505057582566224,3169884,1.5773447861183564e-08,True
embedding_mean_531,0.31347170499041666,mean,531,4920234,3.08837512039101e-07,0,0,17,464.1618426421192,14.505057582566224,3169884,1.5773447861183564e-08,False
embedding_mean_532,0.45866202092363895,mean,532,4920234,3.073497641497565e-07,0,0,17,464.1618426421192,14.505057582566224,3169884,1.5773447861183564e-08,False
embedding_mean_533,0.2489422326124105,mean,533,4920234,2.00065369506945e-08,0,0,17,464.1618426421192,14.505057582566224,3169884,1.5773447861183564e-08,False
embedding_mean_534,0.2102316223407835,mean,534,4920234,2.1179195792273689e-07,0,13603,17,464.1618426421192,14.505057582566224,3169884,1.5773447861183564e-08,False
embedding_mean_535,0.24572879121932378,mean,535,4920234,1.19441382986811e-09,5,668,17,464.1618426421192,14.505057582566224,3169884,1.5773447861183564e-08,True
embedding_mean_536,0.414770887219002,mean,536,4920234,4.669342329991647e-08,0,0,17,464.1618426421192,14.505057582566224,3169884,1.5773447861183564e-08,False
embedding_mean_537,0.42644001762042,mean,537,4920234,7.442360566715132e-09,1,62,17,464.1618426421192,14.505057582566224,3169884,1.5773447861183564e-08,True
embedding_mean_538,0.4810703362571479,mean,538,4920234,1.9008234220900945e-07,0,0,17,464.1618426421192,14.505057582566224,3169884,1.5773447861183564e-08,False
embedding_mean_539,0.3179375064731977,mean,539,4920234,5.2207195533528754e-08,0,1035,17,464.1618426421192,14.505057582566224,3169884,1.5773447861183564e-08,False
embedding_mean_540,0.39290564412696516,mean,540,4920234,6.472417273427381e-07,0,0,17,464.1618426421192,14.505057582566224,3169884,1.5773447861183564e-08,False
embedding_mean_541,0.29913315390221784,mean,541,4920234,2.994106298479024e-08,0,0,17,464.1618426421192,14.505057582566224,3169884,1.5773447861183564e-08,False
embedding_mean_542,0.15060146909748448,mean,542,4920234,6.665762344099771e-10,1,1,17,464.1618426421192,14.505057582566224,3169884,1.5773447861183564e-08,True
embedding_mean_543,0.49514210752759835,mean,543,4920234,2.0152438844735855e-07,0,0,17,464.1618426421192,14.505057582566224,3169884,1.5773447861183564e-08,False
embedding_mean_544,0.1797516359146493,mean,544,4920234,1.15977206243413e-07,0,0,18,440.87450797180645,13.777328374118952,3169884,1.5773447861183564e-08,False
embedding_mean_545,0.34755276321020245,mean,545,4920234,3.4750124370434746e-07,0,0,18,440.87450797180645,13.777328374118952,3169884,1.5773447861183564e-08,False
embedding_mean_546,0.4001701346794287,mean,546,4920234,7.890884104695339e-08,0,0,18,440.87450797180645,13.777328374118952,3169884,1.5773447861183564e-08,False
embedding_mean_547,0.483621947853028,mean,547,4920234,1.6806400846754174e-07,0,0,18,440.87450797180645,13.777328374118952,3169884,1.5773447861183564e-08,False
embedding_mean_548,0.41394042660116365,mean,548,4920234,1.2058080968839104e-08,1,0,18,440.87450797180645,13.777328374118952,3169884,1.5773447861183564e-08,True
embedding_mean_549,0.423821436897615,mean,549,4920234,1.397085341651543e-09,2,3,18,440.87450797180645,13.777328374118952,3169884,1.5773447861183564e-08,True
embedding_mean_550,0.36261390578738323,mean,550,4920234,1.455487685668239e-07,0,0,18,440.87450797180645,13.777328374118952,3169884,1.5773447861183564e-08,False
embedding_mean_551,0.2875429207848076,mean,551,4920234,4.350902708540855e-07,0,0,18,440.87450797180645,13.777328374118952,3169884,1.5773447861183564e-08,False
embedding_mean_552,0.21200540360303577,mean,552,4920234,5.6204898048178e-08,0,0,18,440.87450797180645,13.777328374118952,3169884,1.5773447861183564e-08,False
embedding_mean_553,0.39184975120461213,mean,553,4920234,1.5275588923204183e-08,1,0,18,440.87450797180645,13.777328374118952,3169884,1.5773447861183564e-08,True
embedding_mean_554,0.28221842677293446,mean,554,4920234,2.6139468468227226e-07,0,0,18,440.87450797180645,13.777328374118952,3169884,1.5773447861183564e-08,False
embedding_mean_555,0.44927768523654216,mean,555,4920234,2.2746638496475745e-07,0,0,18,440.87450797180645,13.777328374118952,3169884,1.5773447861183564e-08,False
embedding_mean_556,0.3367176557172883,mean,556,4920234,7.777718802618771e-09,1,2,18,440.87450797180645,13.777328374118952,3169884,1.5773447861183564e-08,True
embedding_mean_557,0.31260352653692186,mean,557,4920234,9.661242880943005e-08,0,0,18,440.87450797180645,13.777328374118952,3169884,1.5773447861183564e-08,False
embedding_mean_558,0.36852352857652837,mean,558,4920234,3.115625965189138e-09,12,509,18,440.87450797180645,13.777328374118952,3169884,1.5773447861183564e-08,True
embedding_mean_559,0.3607474266493879,mean,559,4920234,8.184847734488946e-09,3,3,18,440.87450797180645,13.777328374118952,3169884,1.5773447861183564e-08,True
embedding_mean_560,0.263283336380141,mean,560,4920234,6.482665873818341e-07,0,0,18,440.87450797180645,13.777328374118952,3169884,1.5773447861183564e-08,False
embedding_mean_561,0.37943458263261254,mean,561,4920234,2.1023838846545832e-08,0,18,18,440.87450797180645,13.777328374118952,3169884,1.5773447861183564e-08,False
embedding_mean_562,0.17383821583549683,mean,562,4920234,2.7481023162439494e-07,0,0,18,440.87450797180645,13.777328374118952,3169884,1.5773447861183564e-08,False
embedding_mean_563,0.32949154505463096,mean,563,4920234,1.2170022227690973e-07,0,0,18,440.87450797180645,13.777328374118952,3169884,1.5773447861183564e-08,False
embedding_mean_564,0.2674793197452772,mean,564,4920234,3.7905664259357375e-09,1,1,18,440.87450797180645,13.777328374118952,3169884,1.5773447861183564e-08,True
embedding_mean_565,0.25349049506658944,mean,565,4920234,6.111965138776443e-09,7,82,18,440.87450797180645,13.777328374118952,3169884,1.5773447861183564e-08,True
embedding_mean_566,0.4152550481548045,mean,566,4920234,6.426715833987322e-08,0,0,18,440.87450797180645,13.777328374118952,3169884,1.5773447861183564e-08,False
embedding_mean_567,0.28763359187914,mean,567,4920234,3.08072847362938e-08,0,0,18,440.87450797180645,13.777328374118952,3169884,1.5773447861183564e-08,False
embedding_mean_568,0.22262109204134758,mean,568,4920234,1.0356845601446017e-07,0,0,18,440.87450797180645,13.777328374118952,3169884,1.5773447861183564e-08,False
embedding_mean_569,0.2609717441329269,mean,569,4920234,9.220958491832256e-08,0,0,18,440.87450797180645,13.777328374118952,3169884,1.5773447861183564e-08,False
embedding_mean_570,0.5102296282301372,mean,570,4920234,1.5647182156449437e-08,1,53,18,440.87450797180645,13.777328374118952,3169884,1.5773447861183564e-08,True
embedding_mean_571,0.35743883836209583,mean,571,4920234,3.089367059409984e-08,0,0,18,440.87450797180645,13.777328374118952,3169884,1.5773447861183564e-08,False
embedding_mean_572,0.3198491257090515,mean,572,4920234,3.8646920828316096e-08,0,0,18,440.87450797180645,13.777328374118952,3169884,1.5773447861183564e-08,False
embedding_mean_573,0.3067256679840705,mean,573,4920234,2.279102712890716e-07,0,0,18,440.87450797180645,13.777328374118952,3169884,1.5773447861183564e-08,False
embedding_mean_574,0.39078817582183056,mean,574,4920234,1.4726091516705154e-08,1,0,18,440.87450797180645,13.777328374118952,3169884,1.5773447861183564e-08,True
embedding_mean_575,0.31502806364074076,mean,575,4920234,8.415735658930816e-08,0,0,18,440.87450797180645,13.777328374118952,3169884,1.5773447861183564e-08,False
embedding_mean_576,0.2775476702848537,mean,576,4920234,4.951272386033366e-07,0,0,19,442.9972238740884,13.843663246065262,3169884,1.5773447861183564e-08,False
embedding_mean_577,0.47692398229449123,mean,577,4920234,2.2712940757645932e-09,1,33,19,442.9972238740884,13.843663246065262,3169884,1.5773447861183564e-08,True
embedding_mean_578,0.4762906745738952,mean,578,4920234,5.725137460511223e-08,0,0,19,442.9972238740884,13.843663246065262,3169884,1.5773447861183564e-08,False
embedding_mean_579,0.26068014417841234,mean,579,4920234,1.0023313549907157e-07,0,0,19,442.9972238740884,13.843663246065262,3169884,1.5773447861183564e-08,False
embedding_mean_580,0.3632565034556388,mean,580,4920234,7.429621871498996e-08,0,0,19,442.9972238740884,13.843663246065262,3169884,1.5773447861183564e-08,False
embedding_mean_581,0.42302511592540293,mean,581,4920234,2.1088753199872656e-08,0,0,19,442.9972238740884,13.843663246065262,3169884,1.5773447861183564e-08,False
