trait,broad_sense_h2,embedding_stat,embedding_index,n_markers_tested,min_p,n_significant_effective_bonferroni,n_q_lt_0_05_within_trait,chunk,chunk_elapsed_seconds,chunk_elapsed_seconds_per_trait,effective_markers,effective_bonferroni_threshold,has_hit
dinov2_mean_174,0.260998396137019,mean,174,4920234,1.2758214135043978e-07,0,0,6,441.70957305212505,13.803424157878908,3169884,1.5773447861183564e-08,False
dinov2_mean_175,0.2706973857841235,mean,175,4920234,1.171584945767977e-09,2,17967,6,441.70957305212505,13.803424157878908,3169884,1.5773447861183564e-08,True
dinov2_mean_176,0.5328936491544322,mean,176,4920234,2.620046453696778e-08,0,224,6,441.70957305212505,13.803424157878908,3169884,1.5773447861183564e-08,False
dinov2_mean_177,0.3437508665674578,mean,177,4920234,8.59840653854297e-10,19,230,6,441.70957305212505,13.803424157878908,3169884,1.5773447861183564e-08,True
dinov2_mean_178,0.3795595209186493,mean,178,4920234,3.599692184515211e-08,0,0,6,441.70957305212505,13.803424157878908,3169884,1.5773447861183564e-08,False
dinov2_mean_179,0.2491564792135674,mean,179,4920234,1.1886886721917376e-08,2,76,6,441.70957305212505,13.803424157878908,3169884,1.5773447861183564e-08,True
dinov2_mean_180,0.4079125509454007,mean,180,4920234,2.9582475968446354e-09,2,2,6,441.70957305212505,13.803424157878908,3169884,1.5773447861183564e-08,True
dinov2_mean_181,0.2702126849403224,mean,181,4920234,1.173859653027453e-07,0,0,6,441.70957305212505,13.803424157878908,3169884,1.5773447861183564e-08,False
dinov2_mean_182,0.252834711519011,mean,182,4920234,7.913061642073427e-14,659,4251,6,441.70957305212505,13.803424157878908,3169884,1.5773447861183564e-08,True
dinov2_mean_183,0.3048282404344182,mean,183,4920234,1.794852157919795e-09,33,768,6,441.70957305212505,13.803424157878908,3169884,1.5773447861183564e-08,True
dinov2_mean_184,0.5305295322763952,mean,184,4920234,2.3453948066375154e-09,3,392,6,441.70957305212505,13.803424157878908,3169884,1.5773447861183564e-08,True
dinov2_mean_185,0.3715175705094106,mean,185,4920234,5.562928471096288e-09,1,1,6,441.70957305212505,13.803424157878908,3169884,1.5773447861183564e-08,True
dinov2_mean_186,0.3493067572186353,mean,186,4920234,2.63654370216791e-08,0,34,6,441.70957305212505,13.803424157878908,3169884,1.5773447861183564e-08,False
dinov2_mean_187,0.494762046756384,mean,187,4920234,4.064350102182688e-08,0,0,6,441.70957305212505,13.803424157878908,3169884,1.5773447861183564e-08,False
dinov2_mean_188,0.2375274429451054,mean,188,4920234,1.2454286105976096e-07,0,0,6,441.70957305212505,13.803424157878908,3169884,1.5773447861183564e-08,False
dinov2_mean_189,0.2490713529158752,mean,189,4920234,9.053804171008576e-08,0,0,6,441.70957305212505,13.803424157878908,3169884,1.5773447861183564e-08,False
dinov2_mean_190,0.2387928413885148,mean,190,4920234,9.708047095751996e-13,498,5352,6,441.70957305212505,13.803424157878908,3169884,1.5773447861183564e-08,True
dinov2_mean_191,0.4103462376689424,mean,191,4920234,1.4333631625173876e-07,0,0,6,441.70957305212505,13.803424157878908,3169884,1.5773447861183564e-08,False
dinov2_mean_192,0.2504864576738894,mean,192,4920234,6.509979660940977e-09,4,132,7,412.7370642910246,12.898033259094518,3169884,1.5773447861183564e-08,True
dinov2_mean_193,0.3039789474852936,mean,193,4920234,5.672419941960828e-08,0,0,7,412.7370642910246,12.898033259094518,3169884,1.5773447861183564e-08,False
dinov2_mean_194,0.3537304814230433,mean,194,4920234,2.1979655342284386e-07,0,0,7,412.7370642910246,12.898033259094518,3169884,1.5773447861183564e-08,False
dinov2_mean_195,0.4619982349237494,mean,195,4920234,9.697483918274175e-15,1415,7992,7,412.7370642910246,12.898033259094518,3169884,1.5773447861183564e-08,True
dinov2_mean_196,0.3944226653690039,mean,196,4920234,2.561620418691891e-07,0,0,7,412.7370642910246,12.898033259094518,3169884,1.5773447861183564e-08,False
dinov2_mean_197,0.3046849123458326,mean,197,4920234,1.1128149645203761e-07,0,0,7,412.7370642910246,12.898033259094518,3169884,1.5773447861183564e-08,False
dinov2_mean_198,0.3438969588313823,mean,198,4920234,1.7644939150793805e-12,345,3344,7,412.7370642910246,12.898033259094518,3169884,1.5773447861183564e-08,True
dinov2_mean_199,0.1974371810173592,mean,199,4920234,7.892984588917372e-08,0,0,7,412.7370642910246,12.898033259094518,3169884,1.5773447861183564e-08,False
dinov2_mean_200,0.2727946304733261,mean,200,4920234,6.683828846802422e-09,4,367,7,412.7370642910246,12.898033259094518,3169884,1.5773447861183564e-08,True
dinov2_mean_201,0.281123748530638,mean,201,4920234,4.2728044301161874e-08,0,0,7,412.7370642910246,12.898033259094518,3169884,1.5773447861183564e-08,False
dinov2_mean_202,0.5506745402351005,mean,202,4920234,2.5548727703428905e-08,0,0,7,412.7370642910246,12.898033259094518,3169884,1.5773447861183564e-08,False
dinov2_mean_203,0.2020162512786774,mean,203,4920234,1.4837496399237147e-09,5,657,7,412.7370642910246,12.898033259094518,3169884,1.5773447861183564e-08,True
dinov2_mean_204,0.4289057882152965,mean,204,4920234,5.657130997231095e-08,0,0,7,412.7370642910246,12.898033259094518,3169884,1.5773447861183564e-08,False
dinov2_mean_205,0.3553529090786628,mean,205,4920234,4.318628582172955e-09,2,8,7,412.7370642910246,12.898033259094518,3169884,1.5773447861183564e-08,True
dinov2_mean_206,0.3878931691382259,mean,206,4920234,1.5440421639069985e-12,224,24312,7,412.7370642910246,12.898033259094518,3169884,1.5773447861183564e-08,True
dinov2_mean_207,0.4946888177245243,mean,207,4920234,2.391548212385027e-09,3,3,7,412.7370642910246,12.898033259094518,3169884,1.5773447861183564e-08,True
dinov2_mean_208,0.2216310167440922,mean,208,4920234,8.99225302250411e-08,0,0,7,412.7370642910246,12.898033259094518,3169884,1.5773447861183564e-08,False
dinov2_mean_209,0.4564788195714853,mean,209,4920234,4.6461301584117246e-09,4,8,7,412.7370642910246,12.898033259094518,3169884,1.5773447861183564e-08,True
dinov2_mean_210,0.5133523766042132,mean,210,4920234,5.407668586625007e-10,13,562,7,412.7370642910246,12.898033259094518,3169884,1.5773447861183564e-08,True
dinov2_mean_211,0.641465311429788,mean,211,4920234,1.0519275275508337e-07,0,0,7,412.7370642910246,12.898033259094518,3169884,1.5773447861183564e-08,False
dinov2_mean_212,0.5659935932395761,mean,212,4920234,1.003981875519998e-07,0,0,7,412.7370642910246,12.898033259094518,3169884,1.5773447861183564e-08,False
dinov2_mean_213,0.5883575704545445,mean,213,4920234,1.4862681721727161e-08,1,159,7,412.7370642910246,12.898033259094518,3169884,1.5773447861183564e-08,True
dinov2_mean_214,0.1642275323455205,mean,214,4920234,1.9137956169574882e-07,0,0,7,412.7370642910246,12.898033259094518,3169884,1.5773447861183564e-08,False
dinov2_mean_215,0.4636115640514973,mean,215,4920234,3.953915878584135e-08,0,0,7,412.7370642910246,12.898033259094518,3169884,1.5773447861183564e-08,False
dinov2_mean_216,0.5261548395687641,mean,216,4920234,3.657768294488316e-08,0,0,7,412.7370642910246,12.898033259094518,3169884,1.5773447861183564e-08,False
dinov2_mean_217,0.4539226453040315,mean,217,4920234,1.5799612885828466e-10,22,1913,7,412.7370642910246,12.898033259094518,3169884,1.5773447861183564e-08,True
dinov2_mean_218,0.4553889952308105,mean,218,4920234,5.1465936867610215e-08,0,0,7,412.7370642910246,12.898033259094518,3169884,1.5773447861183564e-08,False
dinov2_mean_219,0.4319650794249616,mean,219,4920234,6.129505781805182e-09,6,105,7,412.7370642910246,12.898033259094518,3169884,1.5773447861183564e-08,True
dinov2_mean_220,0.1978601056657055,mean,220,4920234,4.325769204250172e-08,0,0,7,412.7370642910246,12.898033259094518,3169884,1.5773447861183564e-08,False
dinov2_mean_221,0.3455158875368945,mean,221,4920234,5.59356305826646e-10,4,27,7,412.7370642910246,12.898033259094518,3169884,1.5773447861183564e-08,True
dinov2_mean_222,0.4036884364149631,mean,222,4920234,9.367908006134676e-09,1,1,7,412.7370642910246,12.898033259094518,3169884,1.5773447861183564e-08,True
dinov2_mean_223,0.3723401630384732,mean,223,4920234,2.4313121579913937e-07,0,0,7,412.7370642910246,12.898033259094518,3169884,1.5773447861183564e-08,False
dinov2_mean_224,0.5909823665536543,mean,224,4920234,1.3209529824749488e-08,2,884,8,400.6863047261722,12.521447022692882,3169884,1.5773447861183564e-08,True
dinov2_mean_225,0.3452240785123849,mean,225,4920234,1.7203501245922854e-09,18,1884,8,400.6863047261722,12.521447022692882,3169884,1.5773447861183564e-08,True
dinov2_mean_226,0.2730570952601675,mean,226,4920234,2.7564362994773282e-08,0,0,8,400.6863047261722,12.521447022692882,3169884,1.5773447861183564e-08,False
dinov2_mean_227,0.2959045930332912,mean,227,4920234,5.875618369823385e-09,1,740,8,400.6863047261722,12.521447022692882,3169884,1.5773447861183564e-08,True
dinov2_mean_228,0.3805367342796905,mean,228,4920234,5.889603502660799e-07,0,0,8,400.6863047261722,12.521447022692882,3169884,1.5773447861183564e-08,False
dinov2_mean_229,0.6545218769187193,mean,229,4920234,1.0135283479051097e-07,0,0,8,400.6863047261722,12.521447022692882,3169884,1.5773447861183564e-08,False
dinov2_mean_230,0.4538498615182942,mean,230,4920234,1.7264063081910645e-07,0,13721,8,400.6863047261722,12.521447022692882,3169884,1.5773447861183564e-08,False
dinov2_mean_231,0.3031863473791418,mean,231,4920234,5.680659372331168e-14,716,6477,8,400.6863047261722,12.521447022692882,3169884,1.5773447861183564e-08,True
dinov2_mean_232,0.2288632692095409,mean,232,4920234,8.075370801417432e-08,0,0,8,400.6863047261722,12.521447022692882,3169884,1.5773447861183564e-08,False
dinov2_mean_233,0.5285856201951097,mean,233,4920234,5.3858200500589413e-08,0,0,8,400.6863047261722,12.521447022692882,3169884,1.5773447861183564e-08,False
dinov2_mean_234,0.3372762731454227,mean,234,4920234,8.38450531301772e-08,0,0,8,400.6863047261722,12.521447022692882,3169884,1.5773447861183564e-08,False
dinov2_mean_235,0.4904176262670948,mean,235,4920234,3.8917056849666685e-08,0,2285,8,400.6863047261722,12.521447022692882,3169884,1.5773447861183564e-08,False
dinov2_mean_236,0.2425472687877181,mean,236,4920234,5.751640175263075e-09,1,1,8,400.6863047261722,12.521447022692882,3169884,1.5773447861183564e-08,True
dinov2_mean_237,0.3076941584523583,mean,237,4920234,4.213267915312245e-08,0,0,8,400.6863047261722,12.521447022692882,3169884,1.5773447861183564e-08,False
dinov2_mean_238,0.2213713911971674,mean,238,4920234,3.169773409280235e-08,0,11,8,400.6863047261722,12.521447022692882,3169884,1.5773447861183564e-08,False
dinov2_mean_239,0.5145561445240825,mean,239,4920234,9.706299402758828e-09,1,1,8,400.6863047261722,12.521447022692882,3169884,1.5773447861183564e-08,True
dinov2_mean_240,0.5108117544435239,mean,240,4920234,3.275199948286777e-09,2,112,8,400.6863047261722,12.521447022692882,3169884,1.5773447861183564e-08,True
dinov2_mean_241,0.3566720183763847,mean,241,4920234,3.473555359197758e-07,0,0,8,400.6863047261722,12.521447022692882,3169884,1.5773447861183564e-08,False
dinov2_mean_242,0.3846509329723092,mean,242,4920234,6.333708999395434e-07,0,0,8,400.6863047261722,12.521447022692882,3169884,1.5773447861183564e-08,False
dinov2_mean_243,0.4015082271648191,mean,243,4920234,2.948745004283251e-07,0,0,8,400.6863047261722,12.521447022692882,3169884,1.5773447861183564e-08,False
dinov2_mean_244,0.2795387419520833,mean,244,4920234,5.192248179060949e-08,0,0,8,400.6863047261722,12.521447022692882,3169884,1.5773447861183564e-08,False
dinov2_mean_245,0.2473928992183757,mean,245,4920234,7.105990203173805e-09,2,41,8,400.6863047261722,12.521447022692882,3169884,1.5773447861183564e-08,True
dinov2_mean_246,0.4753512417765616,mean,246,4920234,8.507662094460897e-08,0,0,8,400.6863047261722,12.521447022692882,3169884,1.5773447861183564e-08,False
dinov2_mean_247,0.3326035414590996,mean,247,4920234,4.1911876486613975e-08,0,0,8,400.6863047261722,12.521447022692882,3169884,1.5773447861183564e-08,False
dinov2_mean_248,0.4172876061970307,mean,248,4920234,3.0516300129602546e-07,0,0,8,400.6863047261722,12.521447022692882,3169884,1.5773447861183564e-08,False
dinov2_mean_249,0.5267813231019988,mean,249,4920234,5.0686947532527856e-08,0,2446,8,400.6863047261722,12.521447022692882,3169884,1.5773447861183564e-08,False
dinov2_mean_250,0.2474187529772327,mean,250,4920234,4.780322321592023e-10,43,2216,8,400.6863047261722,12.521447022692882,3169884,1.5773447861183564e-08,True
dinov2_mean_251,0.3361788954041826,mean,251,4920234,1.666238418824108e-07,0,0,8,400.6863047261722,12.521447022692882,3169884,1.5773447861183564e-08,False
dinov2_mean_252,0.2786484511121104,mean,252,4920234,9.922905416300037e-12,372,3133,8,400.6863047261722,12.521447022692882,3169884,1.5773447861183564e-08,True
dinov2_mean_253,0.4928081035166418,mean,253,4920234,9.588737464446516e-09,2,77,8,400.6863047261722,12.521447022692882,3169884,1.5773447861183564e-08,True
dinov2_mean_254,0.300443875527203,mean,254,4920234,1.0705962155338096e-08,1,493,8,400.6863047261722,12.521447022692882,3169884,1.5773447861183564e-08,True
dinov2_mean_255,0.3657182479795782,mean,255,4920234,1.0733868547140361e-07,0,0,8,400.6863047261722,12.521447022692882,3169884,1.5773447861183564e-08,False
dinov2_mean_256,0.4262246525855125,mean,256,4920234,2.2378893128649797e-07,0,0,9,392.1492871271912,12.254665222724723,3169884,1.5773447861183564e-08,False
dinov2_mean_257,0.5567511179264545,mean,257,4920234,1.138428842285797e-08,1,3,9,392.1492871271912,12.254665222724723,3169884,1.5773447861183564e-08,True
dinov2_mean_258,0.4622669453263625,mean,258,4920234,6.0186235059902285e-09,2,21,9,392.1492871271912,12.254665222724723,3169884,1.5773447861183564e-08,True
dinov2_mean_259,0.5312502488599302,mean,259,4920234,1.0918495183332309e-08,1,5,9,392.1492871271912,12.254665222724723,3169884,1.5773447861183564e-08,True
dinov2_mean_260,0.4083956697460144,mean,260,4920234,1.482005423650993e-09,30,2456,9,392.1492871271912,12.254665222724723,3169884,1.5773447861183564e-08,True
dinov2_mean_261,0.5006006683476838,mean,261,4920234,7.191799677414491e-08,0,0,9,392.1492871271912,12.254665222724723,3169884,1.5773447861183564e-08,False
dinov2_mean_262,0.4607793541516525,mean,262,4920234,9.58268139977367e-09,2,153,9,392.1492871271912,12.254665222724723,3169884,1.5773447861183564e-08,True
dinov2_mean_263,0.4179459134258955,mean,263,4920234,6.542457958202937e-09,2,3,9,392.1492871271912,12.254665222724723,3169884,1.5773447861183564e-08,True
dinov2_mean_264,0.4378543240801631,mean,264,4920234,1.578355681262113e-08,0,157,9,392.1492871271912,12.254665222724723,3169884,1.5773447861183564e-08,False
dinov2_mean_265,0.4210108540719985,mean,265,4920234,1.0808766720020881e-07,0,0,9,392.1492871271912,12.254665222724723,3169884,1.5773447861183564e-08,False
dinov2_mean_266,0.2290512423537888,mean,266,4920234,1.0612110243075822e-09,6,9,9,392.1492871271912,12.254665222724723,3169884,1.5773447861183564e-08,True
dinov2_mean_267,0.2402840966594665,mean,267,4920234,6.445337039438624e-09,1,1,9,392.1492871271912,12.254665222724723,3169884,1.5773447861183564e-08,True
dinov2_mean_268,0.3569801420914179,mean,268,4920234,1.3079965647406264e-07,0,0,9,392.1492871271912,12.254665222724723,3169884,1.5773447861183564e-08,False
dinov2_mean_269,0.4253503964893083,mean,269,4920234,1.7423957022086566e-10,27,822,9,392.1492871271912,12.254665222724723,3169884,1.5773447861183564e-08,True
dinov2_mean_270,0.4488326298500987,mean,270,4920234,1.616747147184394e-08,0,16501,9,392.1492871271912,12.254665222724723,3169884,1.5773447861183564e-08,False
dinov2_mean_271,0.3247625829159341,mean,271,4920234,6.379792915622204e-08,0,0,9,392.1492871271912,12.254665222724723,3169884,1.5773447861183564e-08,False
dinov2_mean_272,0.0581479696391076,mean,272,4920234,6.2530478391928706e-09,5,106,9,392.1492871271912,12.254665222724723,3169884,1.5773447861183564e-08,True
dinov2_mean_273,0.4508668765059889,mean,273,4920234,2.9263133024843084e-08,0,0,9,392.1492871271912,12.254665222724723,3169884,1.5773447861183564e-08,False
dinov2_mean_274,0.4970506506610978,mean,274,4920234,5.832879690357441e-10,3,752,9,392.1492871271912,12.254665222724723,3169884,1.5773447861183564e-08,True
dinov2_mean_275,0.1909023790846161,mean,275,4920234,8.94962344811118e-07,0,0,9,392.1492871271912,12.254665222724723,3169884,1.5773447861183564e-08,False
dinov2_mean_276,0.2721981613501382,mean,276,4920234,2.838442168420179e-07,0,0,9,392.1492871271912,12.254665222724723,3169884,1.5773447861183564e-08,False
dinov2_mean_277,0.2373545633072784,mean,277,4920234,1.3908192573841477e-08,1,0,9,392.1492871271912,12.254665222724723,3169884,1.5773447861183564e-08,True
dinov2_mean_278,0.5815064570502796,mean,278,4920234,2.6018664311039807e-11,234,3007,9,392.1492871271912,12.254665222724723,3169884,1.5773447861183564e-08,True
dinov2_mean_279,0.3722901805049946,mean,279,4920234,1.197859799329197e-07,0,0,9,392.1492871271912,12.254665222724723,3169884,1.5773447861183564e-08,False
dinov2_mean_280,0.3613815184436804,mean,280,4920234,1.733803196571303e-09,2,5,9,392.1492871271912,12.254665222724723,3169884,1.5773447861183564e-08,True
dinov2_mean_281,0.3791478333197999,mean,281,4920234,8.138875428673866e-08,0,0,9,392.1492871271912,12.254665222724723,3169884,1.5773447861183564e-08,False
dinov2_mean_282,0.4632643888584086,mean,282,4920234,4.371265359628831e-08,0,0,9,392.1492871271912,12.254665222724723,3169884,1.5773447861183564e-08,False
dinov2_mean_283,0.3089993069954806,mean,283,4920234,2.4273303877108426e-08,0,4507,9,392.1492871271912,12.254665222724723,3169884,1.5773447861183564e-08,False
dinov2_mean_284,0.6196023390633216,mean,284,4920234,3.418589819377622e-09,4,1375,9,392.1492871271912,12.254665222724723,3169884,1.5773447861183564e-08,True
dinov2_mean_285,0.5709075337746312,mean,285,4920234,9.022677378667024e-08,0,0,9,392.1492871271912,12.254665222724723,3169884,1.5773447861183564e-08,False
dinov2_mean_286,0.2064599865425436,mean,286,4920234,3.962592301068896e-07,0,0,9,392.1492871271912,12.254665222724723,3169884,1.5773447861183564e-08,False
dinov2_mean_287,0.4319018151309999,mean,287,4920234,9.690511181180437e-09,5,1421,9,392.1492871271912,12.254665222724723,3169884,1.5773447861183564e-08,True
dinov2_mean_288,0.3505719814728803,mean,288,4920234,2.2465069600680067e-10,2,2,10,412.0482319451403,12.876507248285634,3169884,1.5773447861183564e-08,True
dinov2_mean_289,0.3904704534613901,mean,289,4920234,7.731556310860151e-07,0,0,10,412.0482319451403,12.876507248285634,3169884,1.5773447861183564e-08,False
dinov2_mean_290,0.4498785790841646,mean,290,4920234,1.3523298959988286e-07,0,0,10,412.0482319451403,12.876507248285634,3169884,1.5773447861183564e-08,False
