image_path,location,image_id,plotNumber,device,range,row,experiment,block,percentUnhealthy,segmentation_method,excluded,poundsOfNitrogenPerAcre,population,genotype,score_A,score_B,comment_A,comment_B
data/fvsu2025/images/250578_LeafPhotoA_2025-10-03 10_34_11.803-05_00.jpg,GA,250578_LeafPhotoA_2025-10-03 10_34_11.803,250578,NA,39,9,NA,NA,0.08,CV2,FALSE,NA,SAP,PI656085,NA,NA,NA,NA
data/fvsu2025/images/250578_LeafPhotoA_2025-10-03 10_34_35.160-05_00.jpg,GA,250578_LeafPhotoA_2025-10-03 10_34_35.160,250578,NA,39,9,NA,NA,0.03,CV2,FALSE,NA,SAP,PI656085,NA,NA,NA,NA
data/fvsu2025/images/250579_LeafPhotoA_2025-10-03 10_32_10.589-05_00.jpg,GA,250579_LeafPhotoA_2025-10-03 10_32_10.589,250579,NA,39,10,NA,NA,0.08,CV2,FALSE,NA,SAP,PI533839,NA,NA,NA,NA
data/fvsu2025/images/250579_LeafPhotoA_2025-10-03 10_32_29.651-05_00.jpg,GA,250579_LeafPhotoA_2025-10-03 10_32_29.651,250579,NA,39,10,NA,NA,0.02,CV2,FALSE,NA,SAP,PI533839,NA,NA,NA,NA
data/fvsu2025/images/250579_LeafPhotoA_2025-10-03 10_33_12.097-05_00.jpg,GA,250579_LeafPhotoA_2025-10-03 10_33_12.097,250579,NA,39,10,NA,NA,0.54,CV2,FALSE,NA,SAP,PI533839,NA,NA,NA,NA
data/fvsu2025/images/250581_LeafPhotoA_2025-10-03 10_30_03.232-05_00.jpg,GA,250581_LeafPhotoA_2025-10-03 10_30_03.232,250581,NA,39,12,NA,NA,0.03,CV2,FALSE,NA,SAP,PI533996,NA,NA,NA,NA
data/fvsu2025/images/250581_LeafPhotoA_2025-10-03 10_30_17.258-05_00.jpg,GA,250581_LeafPhotoA_2025-10-03 10_30_17.258,250581,NA,39,12,NA,NA,0.98,CV2,FALSE,NA,SAP,PI533996,1.5,1.5,NA,NA
data/fvsu2025/images/250581_LeafPhotoA_2025-10-03 10_30_41.989-05_00.jpg,GA,250581_LeafPhotoA_2025-10-03 10_30_41.989,250581,NA,39,12,NA,NA,2.95,CV2,FALSE,NA,SAP,PI533996,2.5,2.5,NA,NA
data/fvsu2025/images/250582_LeafPhotoA_2025-10-03 10_28_50.365-05_00.jpg,GA,250582_LeafPhotoA_2025-10-03 10_28_50.365,250582,NA,39,13,NA,NA,1.39,CV2,FALSE,NA,SAP,PI17548,NA,NA,NA,NA
data/fvsu2025/images/250582_LeafPhotoA_2025-10-03 10_29_01.868-05_00.jpg,GA,250582_LeafPhotoA_2025-10-03 10_29_01.868,250582,NA,39,13,NA,NA,4.77,CV2,FALSE,NA,SAP,PI17548,NA,NA,NA,NA
data/fvsu2025/images/250582_LeafPhotoA_2025-10-03 10_29_17.309-05_00.jpg,GA,250582_LeafPhotoA_2025-10-03 10_29_17.309,250582,NA,39,13,NA,NA,1.37,CV2,FALSE,NA,SAP,PI17548,NA,NA,NA,NA
data/fvsu2025/images/250583_LeafPhotoA_2025-10-03 10_27_42.095-05_00.jpg,GA,250583_LeafPhotoA_2025-10-03 10_27_42.095,250583,NA,39,14,NA,NA,4.14,CV2,FALSE,NA,SAP,PI533800,NA,NA,NA,NA
data/fvsu2025/images/250583_LeafPhotoA_2025-10-03 10_28_00.789-05_00.jpg,GA,250583_LeafPhotoA_2025-10-03 10_28_00.789,250583,NA,39,14,NA,NA,8.88,CV2,FALSE,NA,SAP,PI533800,NA,NA,NA,NA
data/fvsu2025/images/250583_LeafPhotoA_2025-10-03 10_28_14.112-05_00.jpg,GA,250583_LeafPhotoA_2025-10-03 10_28_14.112,250583,NA,39,14,NA,NA,4.4,CV2,FALSE,NA,SAP,PI533800,NA,NA,NA,NA
data/fvsu2025/images/250584_LeafPhotoA_2025-10-03 10_26_27.728-05_00.jpg,GA,250584_LeafPhotoA_2025-10-03 10_26_27.728,250584,NA,39,15,NA,NA,8.32,CV2,FALSE,NA,SAP,PI533869,NA,NA,NA,NA
data/fvsu2025/images/250584_LeafPhotoA_2025-10-03 10_26_46.030-05_00.jpg,GA,250584_LeafPhotoA_2025-10-03 10_26_46.030,250584,NA,39,15,NA,NA,10.56,CV2,FALSE,NA,SAP,PI533869,NA,NA,NA,NA
data/fvsu2025/images/250584_LeafPhotoA_2025-10-03 10_26_58.128-05_00.jpg,GA,250584_LeafPhotoA_2025-10-03 10_26_58.128,250584,NA,39,15,NA,NA,2.25,CV2,FALSE,NA,SAP,PI533869,NA,NA,NA,NA
data/fvsu2025/images/250586_LeafPhotoA_2025-10-03 10_25_26.297-05_00.jpg,GA,250586_LeafPhotoA_2025-10-03 10_25_26.297,250586,NA,39,17,NA,NA,15.8,CV2,FALSE,NA,SAP,PI534132,NA,NA,NA,NA
data/fvsu2025/images/250586_LeafPhotoA_2025-10-03 10_25_40.041-05_00.jpg,GA,250586_LeafPhotoA_2025-10-03 10_25_40.041,250586,NA,39,17,NA,NA,4.93,CV2,FALSE,NA,SAP,PI534132,NA,NA,NA,NA
data/fvsu2025/images/250586_LeafPhotoA_2025-10-03 10_25_51.968-05_00.jpg,GA,250586_LeafPhotoA_2025-10-03 10_25_51.968,250586,NA,39,17,NA,NA,10.01,CV2,FALSE,NA,SAP,PI534132,NA,NA,NA,NA
data/fvsu2025/images/250587_LeafPhotoA_2025-10-03 10_24_27.502-05_00.jpg,GA,250587_LeafPhotoA_2025-10-03 10_24_27.502,250587,NA,39,18,NA,NA,4.28,CV2,FALSE,NA,SAP,PI576386,NA,NA,NA,NA
data/fvsu2025/images/250587_LeafPhotoA_2025-10-03 10_24_41.291-05_00.jpg,GA,250587_LeafPhotoA_2025-10-03 10_24_41.291,250587,NA,39,18,NA,NA,8.39,CV2,FALSE,NA,SAP,PI576386,NA,NA,NA,NA
data/fvsu2025/images/250587_LeafPhotoA_2025-10-03 10_25_01.206-05_00.jpg,GA,250587_LeafPhotoA_2025-10-03 10_25_01.206,250587,NA,39,18,NA,NA,4.23,CV2,FALSE,NA,SAP,PI576386,NA,NA,NA,NA
data/fvsu2025/images/250588_LeafPhotoA_2025-10-03 08_44_32.739-05_00.jpg,GA,250588_LeafPhotoA_2025-10-03 08_44_32.739,250588,NA,40,3,NA,NA,1.73,CV2,FALSE,NA,SAP,PI595699,NA,NA,NA,NA
data/fvsu2025/images/250588_LeafPhotoA_2025-10-03 08_45_03.016-05_00.jpg,GA,250588_LeafPhotoA_2025-10-03 08_45_03.016,250588,NA,40,3,NA,NA,2.93,CV2,FALSE,NA,SAP,PI595699,NA,NA,NA,NA
data/fvsu2025/images/250588_LeafPhotoA_2025-10-03 08_45_20.118-05_00.jpg,GA,250588_LeafPhotoA_2025-10-03 08_45_20.118,250588,NA,40,3,NA,NA,7.57,CV2,FALSE,NA,SAP,PI595699,NA,NA,NA,NA
data/fvsu2025/images/250589_LeafPhotoA_2025-10-03 08_45_44.634-05_00.jpg,GA,250589_LeafPhotoA_2025-10-03 08_45_44.634,250589,NA,40,4,NA,NA,2.93,CV2,FALSE,NA,SAP,PI533910,NA,NA,NA,NA
data/fvsu2025/images/250589_LeafPhotoA_2025-10-03 08_46_03.071-05_00.jpg,GA,250589_LeafPhotoA_2025-10-03 08_46_03.071,250589,NA,40,4,NA,NA,2.62,CV2,FALSE,NA,SAP,PI533910,NA,NA,NA,NA
data/fvsu2025/images/250589_LeafPhotoA_2025-10-03 08_46_15.290-05_00.jpg,GA,250589_LeafPhotoA_2025-10-03 08_46_15.290,250589,NA,40,4,NA,NA,37.43,CV2,FALSE,NA,SAP,PI533910,NA,NA,NA,NA
data/fvsu2025/images/250590_LeafPhotoA_2025-10-03 08_46_34.377-05_00.jpg,GA,250590_LeafPhotoA_2025-10-03 08_46_34.377,250590,NA,40,5,NA,NA,5.42,CV2,FALSE,NA,SAP,PI656048,NA,NA,NA,NA
data/fvsu2025/images/250590_LeafPhotoA_2025-10-03 08_46_46.787-05_00.jpg,GA,250590_LeafPhotoA_2025-10-03 08_46_46.787,250590,NA,40,5,NA,NA,0.37,CV2,FALSE,NA,SAP,PI656048,NA,NA,NA,NA
data/fvsu2025/images/250590_LeafPhotoA_2025-10-03 08_47_01.980-05_00.jpg,GA,250590_LeafPhotoA_2025-10-03 08_47_01.980,250590,NA,40,5,NA,NA,1.2,CV2,FALSE,NA,SAP,PI656048,NA,NA,NA,NA
data/fvsu2025/images/250591_LeafPhotoA_2025-10-03 08_47_30.674-05_00.jpg,GA,250591_LeafPhotoA_2025-10-03 08_47_30.674,250591,NA,40,6,NA,NA,0.3,CV2,FALSE,NA,SAP,PI534037,NA,NA,NA,NA
data/fvsu2025/images/250591_LeafPhotoA_2025-10-03 08_47_44.444-05_00.jpg,GA,250591_LeafPhotoA_2025-10-03 08_47_44.444,250591,NA,40,6,NA,NA,0.11,CV2,FALSE,NA,SAP,PI534037,NA,NA,NA,NA
data/fvsu2025/images/250591_LeafPhotoA_2025-10-03 08_47_58.949-05_00.jpg,GA,250591_LeafPhotoA_2025-10-03 08_47_58.949,250591,NA,40,6,NA,NA,7.29,CV2,FALSE,NA,SAP,PI534037,NA,NA,NA,NA
data/fvsu2025/images/250592_LeafPhotoA_2025-10-03 08_48_21.968-05_00.jpg,GA,250592_LeafPhotoA_2025-10-03 08_48_21.968,250592,NA,40,7,NA,NA,2.74,CV2,FALSE,NA,SAP,PI534097,2.5,3.5,Anthracnose + Insect damage,NA
data/fvsu2025/images/250592_LeafPhotoA_2025-10-03 08_48_39.796-05_00.jpg,GA,250592_LeafPhotoA_2025-10-03 08_48_39.796,250592,NA,40,7,NA,NA,43.96,CV2,FALSE,NA,SAP,PI534097,NA,NA,NA,NA
data/fvsu2025/images/250592_LeafPhotoA_2025-10-03 08_48_58.645-05_00.jpg,GA,250592_LeafPhotoA_2025-10-03 08_48_58.645,250592,NA,40,7,NA,NA,4.68,CV2,FALSE,NA,SAP,PI534097,NA,NA,NA,NA
data/fvsu2025/images/250593_LeafPhotoA_2025-10-03 08_49_29.819-05_00.jpg,GA,250593_LeafPhotoA_2025-10-03 08_49_29.819,250593,NA,40,8,NA,NA,4.01,CV2,FALSE,NA,SAP,PI533852,NA,NA,NA,NA
data/fvsu2025/images/250593_LeafPhotoA_2025-10-03 08_49_43.029-05_00.jpg,GA,250593_LeafPhotoA_2025-10-03 08_49_43.029,250593,NA,40,8,NA,NA,5.57,CV2,FALSE,NA,SAP,PI533852,NA,NA,NA,NA
data/fvsu2025/images/250593_LeafPhotoA_2025-10-03 08_49_56.092-05_00.jpg,GA,250593_LeafPhotoA_2025-10-03 08_49_56.092,250593,NA,40,8,NA,NA,4.38,CV2,FALSE,NA,SAP,PI533852,NA,NA,NA,NA
data/fvsu2025/images/250594_LeafPhotoA_2025-10-03 08_50_21.878-05_00.jpg,GA,250594_LeafPhotoA_2025-10-03 08_50_21.878,250594,NA,40,9,NA,NA,1.18,CV2,FALSE,NA,SAP,PI576434,NA,NA,NA,NA
data/fvsu2025/images/250594_LeafPhotoA_2025-10-03 08_50_47.528-05_00.jpg,GA,250594_LeafPhotoA_2025-10-03 08_50_47.528,250594,NA,40,9,NA,NA,0.1,CV2,FALSE,NA,SAP,PI576434,NA,NA,NA,NA
data/fvsu2025/images/250594_LeafPhotoA_2025-10-03 08_51_08.368-05_00.jpg,GA,250594_LeafPhotoA_2025-10-03 08_51_08.368,250594,NA,40,9,NA,NA,37.79,CV2,FALSE,NA,SAP,PI576434,NA,NA,NA,NA
data/fvsu2025/images/250595_LeafPhotoA_2025-10-03 08_51_39.986-05_00.jpg,GA,250595_LeafPhotoA_2025-10-03 08_51_39.986,250595,NA,40,10,NA,NA,0.1,CV2,FALSE,NA,SAP,PI595741,NA,NA,NA,NA
data/fvsu2025/images/250595_LeafPhotoA_2025-10-03 08_52_01.267-05_00.jpg,GA,250595_LeafPhotoA_2025-10-03 08_52_01.267,250595,NA,40,10,NA,NA,0.9,CV2,FALSE,NA,SAP,PI595741,NA,NA,NA,NA
data/fvsu2025/images/250595_LeafPhotoA_2025-10-03 08_52_14.480-05_00.jpg,GA,250595_LeafPhotoA_2025-10-03 08_52_14.480,250595,NA,40,10,NA,NA,1.02,CV2,FALSE,NA,SAP,PI595741,NA,NA,NA,NA
data/fvsu2025/images/250596_LeafPhotoA_2025-10-03 08_52_43.777-05_00.jpg,GA,250596_LeafPhotoA_2025-10-03 08_52_43.777,250596,NA,40,11,NA,NA,2.88,CV2,FALSE,NA,SAP,PI534070,NA,NA,NA,NA
data/fvsu2025/images/250596_LeafPhotoA_2025-10-03 08_53_00.214-05_00.jpg,GA,250596_LeafPhotoA_2025-10-03 08_53_00.214,250596,NA,40,11,NA,NA,7.94,CV2,FALSE,NA,SAP,PI534070,3,3,NA,NA
data/fvsu2025/images/250596_LeafPhotoA_2025-10-03 08_53_16.452-05_00.jpg,GA,250596_LeafPhotoA_2025-10-03 08_53_16.452,250596,NA,40,11,NA,NA,5.57,CV2,FALSE,NA,SAP,PI534070,2,2.5,NA,NA
data/fvsu2025/images/250597_LeafPhotoA_2025-10-03 08_53_42.363-05_00.jpg,GA,250597_LeafPhotoA_2025-10-03 08_53_42.363,250597,NA,40,12,NA,NA,2.14,CV2,FALSE,NA,SAP,PI656062,NA,NA,NA,NA
data/fvsu2025/images/250597_LeafPhotoA_2025-10-03 08_54_00.707-05_00.jpg,GA,250597_LeafPhotoA_2025-10-03 08_54_00.707,250597,NA,40,12,NA,NA,1.93,CV2,FALSE,NA,SAP,PI656062,NA,NA,NA,NA
data/fvsu2025/images/250597_LeafPhotoA_2025-10-03 08_54_15.233-05_00.jpg,GA,250597_LeafPhotoA_2025-10-03 08_54_15.233,250597,NA,40,12,NA,NA,2.23,CV2,FALSE,NA,SAP,PI656062,NA,NA,NA,NA
data/fvsu2025/images/250598_LeafPhotoA_2025-10-03 08_54_34.928-05_00.jpg,GA,250598_LeafPhotoA_2025-10-03 08_54_34.928,250598,NA,40,13,NA,NA,1.18,CV2,FALSE,NA,SAP,PI534115,NA,NA,NA,NA
data/fvsu2025/images/250598_LeafPhotoA_2025-10-03 08_54_48.747-05_00.jpg,GA,250598_LeafPhotoA_2025-10-03 08_54_48.747,250598,NA,40,13,NA,NA,0.65,CV2,FALSE,NA,SAP,PI534115,NA,NA,NA,NA
data/fvsu2025/images/250598_LeafPhotoA_2025-10-03 08_55_11.484-05_00.jpg,GA,250598_LeafPhotoA_2025-10-03 08_55_11.484,250598,NA,40,13,NA,NA,9.44,CV2,FALSE,NA,SAP,PI534115,NA,NA,NA,NA
data/fvsu2025/images/250599_LeafPhotoA_2025-10-03 08_55_33.250-05_00.jpg,GA,250599_LeafPhotoA_2025-10-03 08_55_33.250,250599,NA,40,14,NA,NA,0.24,CV2,FALSE,NA,SAP,PI656034,1.5,1.5,NA,NA
data/fvsu2025/images/250599_LeafPhotoA_2025-10-03 08_55_46.625-05_00.jpg,GA,250599_LeafPhotoA_2025-10-03 08_55_46.625,250599,NA,40,14,NA,NA,0.96,CV2,FALSE,NA,SAP,PI656034,NA,NA,NA,NA
data/fvsu2025/images/250599_LeafPhotoA_2025-10-03 08_55_58.845-05_00.jpg,GA,250599_LeafPhotoA_2025-10-03 08_55_58.845,250599,NA,40,14,NA,NA,2.75,CV2,FALSE,NA,SAP,PI656034,3,3,NA,NA
data/fvsu2025/images/250600_LeafPhotoA_2025-10-03 08_56_22.577-05_00.jpg,GA,250600_LeafPhotoA_2025-10-03 08_56_22.577,250600,NA,40,15,NA,NA,0.51,CV2,FALSE,NA,SAP,PI656039,NA,NA,NA,NA
data/fvsu2025/images/250600_LeafPhotoA_2025-10-03 08_56_35.823-05_00.jpg,GA,250600_LeafPhotoA_2025-10-03 08_56_35.823,250600,NA,40,15,NA,NA,0.35,CV2,FALSE,NA,SAP,PI656039,NA,NA,NA,NA
data/fvsu2025/images/250600_LeafPhotoA_2025-10-03 08_56_49.214-05_00.jpg,GA,250600_LeafPhotoA_2025-10-03 08_56_49.214,250600,NA,40,15,NA,NA,0.09,CV2,FALSE,NA,SAP,PI656039,NA,NA,NA,NA
data/fvsu2025/images/250601_LeafPhotoA_2025-10-03 08_57_06.955-05_00.jpg,GA,250601_LeafPhotoA_2025-10-03 08_57_06.955,250601,NA,40,16,NA,NA,6.65,CV2,FALSE,NA,SAP,PI533871,NA,NA,NA,NA
data/fvsu2025/images/250601_LeafPhotoA_2025-10-03 08_57_28.282-05_00.jpg,GA,250601_LeafPhotoA_2025-10-03 08_57_28.282,250601,NA,40,16,NA,NA,0.13,CV2,TRUE,NA,SAP,PI533871,NA,NA,NA,NA
data/fvsu2025/images/250601_LeafPhotoA_2025-10-03 08_57_45.575-05_00.jpg,GA,250601_LeafPhotoA_2025-10-03 08_57_45.575,250601,NA,40,16,NA,NA,6.55,CV2,FALSE,NA,SAP,PI533871,NA,NA,NA,NA
data/fvsu2025/images/250602_LeafPhotoA_2025-10-03 08_58_09.636-05_00.jpg,GA,250602_LeafPhotoA_2025-10-03 08_58_09.636,250602,NA,40,17,NA,NA,9.38,CV2,FALSE,NA,SAP,PI597957,NA,NA,NA,NA
data/fvsu2025/images/250602_LeafPhotoA_2025-10-03 08_58_37.558-05_00.jpg,GA,250602_LeafPhotoA_2025-10-03 08_58_37.558,250602,NA,40,17,NA,NA,3.09,CV2,FALSE,NA,SAP,PI597957,NA,NA,NA,NA
data/fvsu2025/images/250602_LeafPhotoA_2025-10-03 08_58_51.584-05_00.jpg,GA,250602_LeafPhotoA_2025-10-03 08_58_51.584,250602,NA,40,17,NA,NA,8.15,CV2,FALSE,NA,SAP,PI597957,NA,NA,NA,NA
data/fvsu2025/images/250603_LeafPhotoA_2025-10-03 08_59_57.538-05_00.jpg,GA,250603_LeafPhotoA_2025-10-03 08_59_57.538,250603,NA,40,18,NA,NA,4.2,CV2,FALSE,NA,SAP,PI601816,NA,NA,NA,NA
data/fvsu2025/images/250603_LeafPhotoA_2025-10-03 09_00_12.224-05_00.jpg,GA,250603_LeafPhotoA_2025-10-03 09_00_12.224,250603,NA,40,18,NA,NA,2.08,CV2,FALSE,NA,SAP,PI601816,NA,NA,NA,NA
data/fvsu2025/images/250603_LeafPhotoA_2025-10-03 09_00_28.723-05_00.jpg,GA,250603_LeafPhotoA_2025-10-03 09_00_28.723,250603,NA,40,18,NA,NA,8.39,CV2,FALSE,NA,SAP,PI601816,NA,NA,NA,NA
data/fvsu2025/images/250604_LeafPhotoA_2025-10-03 09_15_55.674-05_00.jpg,GA,250604_LeafPhotoA_2025-10-03 09_15_55.674,250604,NA,41,3,NA,NA,32.88,CV2,FALSE,NA,SAP,PI533919,NA,NA,NA,NA
data/fvsu2025/images/250604_LeafPhotoA_2025-10-03 09_16_14.074-05_00.jpg,GA,250604_LeafPhotoA_2025-10-03 09_16_14.074,250604,NA,41,3,NA,NA,16.19,CV2,FALSE,NA,SAP,PI533919,NA,NA,NA,NA
data/fvsu2025/images/250604_LeafPhotoA_2025-10-03 09_16_30.850-05_00.jpg,GA,250604_LeafPhotoA_2025-10-03 09_16_30.850,250604,NA,41,3,NA,NA,23.64,CV2,FALSE,NA,SAP,PI533919,NA,NA,NA,NA
data/fvsu2025/images/250605_LeafPhotoA_2025-10-03 09_14_57.545-05_00.jpg,GA,250605_LeafPhotoA_2025-10-03 09_14_57.545,250605,NA,41,4,NA,NA,11,CV2,FALSE,NA,SAP,PI595714,NA,NA,NA,NA
data/fvsu2025/images/250605_LeafPhotoA_2025-10-03 09_15_12.788-05_00.jpg,GA,250605_LeafPhotoA_2025-10-03 09_15_12.788,250605,NA,41,4,NA,NA,3.98,CV2,FALSE,NA,SAP,PI595714,NA,NA,NA,NA
data/fvsu2025/images/250605_LeafPhotoA_2025-10-03 09_15_28.056-05_00.jpg,GA,250605_LeafPhotoA_2025-10-03 09_15_28.056,250605,NA,41,4,NA,NA,24.35,CV2,FALSE,NA,SAP,PI595714,NA,NA,NA,NA
data/fvsu2025/images/250606_LeafPhotoA_2025-10-03 09_14_01.623-05_00.jpg,GA,250606_LeafPhotoA_2025-10-03 09_14_01.623,250606,NA,41,5,NA,NA,13.28,CV2,FALSE,NA,SAP,PI533997,NA,NA,NA,NA
data/fvsu2025/images/250606_LeafPhotoA_2025-10-03 09_14_17.914-05_00.jpg,GA,250606_LeafPhotoA_2025-10-03 09_14_17.914,250606,NA,41,5,NA,NA,7.97,CV2,FALSE,NA,SAP,PI533997,NA,NA,NA,NA
data/fvsu2025/images/250606_LeafPhotoA_2025-10-03 09_14_31.898-05_00.jpg,GA,250606_LeafPhotoA_2025-10-03 09_14_31.898,250606,NA,41,5,NA,NA,37.37,CV2,FALSE,NA,SAP,PI533997,NA,NA,NA,NA
data/fvsu2025/images/250607_LeafPhotoA_2025-10-03 09_12_55.645-05_00.jpg,GA,250607_LeafPhotoA_2025-10-03 09_12_55.645,250607,NA,41,6,NA,NA,8.3,CV2,FALSE,NA,SAP,PI656046,NA,NA,NA,NA
data/fvsu2025/images/250607_LeafPhotoA_2025-10-03 09_13_11.584-05_00.jpg,GA,250607_LeafPhotoA_2025-10-03 09_13_11.584,250607,NA,41,6,NA,NA,0.72,CV2,FALSE,NA,SAP,PI656046,NA,NA,NA,NA
data/fvsu2025/images/250607_LeafPhotoA_2025-10-03 09_13_35.030-05_00.jpg,GA,250607_LeafPhotoA_2025-10-03 09_13_35.030,250607,NA,41,6,NA,NA,1.48,CV2,FALSE,NA,SAP,PI656046,NA,NA,NA,NA
data/fvsu2025/images/250608_LeafPhotoA_2025-10-03 09_11_43.707-05_00.jpg,GA,250608_LeafPhotoA_2025-10-03 09_11_43.707,250608,NA,41,7,NA,NA,11.21,CV2,FALSE,NA,SAP,PI533911,NA,NA,NA,NA
data/fvsu2025/images/250608_LeafPhotoA_2025-10-03 09_12_06.309-05_00.jpg,GA,250608_LeafPhotoA_2025-10-03 09_12_06.309,250608,NA,41,7,NA,NA,4.98,CV2,FALSE,NA,SAP,PI533911,NA,NA,NA,NA
data/fvsu2025/images/250608_LeafPhotoA_2025-10-03 09_12_22.473-05_00.jpg,GA,250608_LeafPhotoA_2025-10-03 09_12_22.473,250608,NA,41,7,NA,NA,0.9,CV2,FALSE,NA,SAP,PI533911,NA,NA,NA,NA
data/fvsu2025/images/250609_LeafPhotoA_2025-10-03 09_10_44.018-05_00.jpg,GA,250609_LeafPhotoA_2025-10-03 09_10_44.018,250609,NA,41,8,NA,NA,1.16,CV2,FALSE,NA,SAP,PI656075,2,1.5,NA,NA
data/fvsu2025/images/250609_LeafPhotoA_2025-10-03 09_10_59.894-05_00.jpg,GA,250609_LeafPhotoA_2025-10-03 09_10_59.894,250609,NA,41,8,NA,NA,0.8,CV2,FALSE,NA,SAP,PI656075,NA,NA,NA,NA
data/fvsu2025/images/250609_LeafPhotoA_2025-10-03 09_11_21.593-05_00.jpg,GA,250609_LeafPhotoA_2025-10-03 09_11_21.593,250609,NA,41,8,NA,NA,2.55,CV2,FALSE,NA,SAP,PI656075,1.5,2.5,NA,NA
data/fvsu2025/images/250610_LeafPhotoA_2025-10-03 09_09_57.748-05_00.jpg,GA,250610_LeafPhotoA_2025-10-03 09_09_57.748,250610,NA,41,9,NA,NA,7.92,CV2,FALSE,NA,SAP,PI576399,NA,NA,NA,NA
data/fvsu2025/images/250610_LeafPhotoA_2025-10-03 09_10_09.949-05_00.jpg,GA,250610_LeafPhotoA_2025-10-03 09_10_09.949,250610,NA,41,9,NA,NA,9.9,CV2,FALSE,NA,SAP,PI576399,NA,NA,NA,NA
data/fvsu2025/images/250610_LeafPhotoA_2025-10-03 09_10_22.824-05_00.jpg,GA,250610_LeafPhotoA_2025-10-03 09_10_22.824,250610,NA,41,9,NA,NA,31.18,CV2,FALSE,NA,SAP,PI576399,3,4,NA,NA
data/fvsu2025/images/250611_LeafPhotoA_2025-10-03 09_09_08.774-05_00.jpg,GA,250611_LeafPhotoA_2025-10-03 09_09_08.774,250611,NA,41,10,NA,NA,1.36,CV2,FALSE,NA,SAP,PI629059,1.5,2,NA,NA
data/fvsu2025/images/250611_LeafPhotoA_2025-10-03 09_09_20.929-05_00.jpg,GA,250611_LeafPhotoA_2025-10-03 09_09_20.929,250611,NA,41,10,NA,NA,1.7,CV2,FALSE,NA,SAP,PI629059,2,3.5,Rust + Anthracnose,NA
data/fvsu2025/images/250611_LeafPhotoA_2025-10-03 09_09_38.306-05_00.jpg,GA,250611_LeafPhotoA_2025-10-03 09_09_38.306,250611,NA,41,10,NA,NA,2.16,CV2,FALSE,NA,SAP,PI629059,2,3,NA,NA
data/fvsu2025/images/250612_LeafPhotoA_2025-10-03 09_08_15.182-05_00.jpg,GA,250612_LeafPhotoA_2025-10-03 09_08_15.182,250612,NA,41,11,NA,NA,1.77,CV2,FALSE,NA,SAP,PI533927,NA,NA,NA,NA
data/fvsu2025/images/250612_LeafPhotoA_2025-10-03 09_08_27.735-05_00.jpg,GA,250612_LeafPhotoA_2025-10-03 09_08_27.735,250612,NA,41,11,NA,NA,35.59,CV2,FALSE,NA,SAP,PI533927,NA,NA,NA,NA
data/fvsu2025/images/250612_LeafPhotoA_2025-10-03 09_08_42.578-05_00.jpg,GA,250612_LeafPhotoA_2025-10-03 09_08_42.578,250612,NA,41,11,NA,NA,10.97,CV2,FALSE,NA,SAP,PI533927,NA,NA,NA,NA
data/fvsu2025/images/250613_LeafPhotoA_2025-10-03 09_07_02.456-05_00.jpg,GA,250613_LeafPhotoA_2025-10-03 09_07_02.456,250613,NA,41,12,NA,NA,15.3,CV2,FALSE,NA,SAP,PI576425,NA,NA,NA,NA
data/fvsu2025/images/250613_LeafPhotoA_2025-10-03 09_07_16.835-05_00.jpg,GA,250613_LeafPhotoA_2025-10-03 09_07_16.835,250613,NA,41,12,NA,NA,34.69,CV2,FALSE,NA,SAP,PI576425,NA,NA,NA,NA
