"S.No","Plot No","Accession","Replication","Population","trait","value","timestamp","person","location","number","device_name"
"388","251163","PI563331","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251163_LeafPhotoA_2025-10-10%2010_34_20.334-05_00.jpg","2025-10-10 10:34:21.469-05:00"," ","","2","SM-A166U1"
"388","251163","PI563331","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251163_LeafPhotoA_2025-10-10%2010_34_34.408-05_00.jpg","2025-10-10 10:34:35.759-05:00"," ","","3","SM-A166U1"
"141","251162","PI329605","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251162_LeafPhotoA_2025-10-10%2010_35_35.618-05_00.jpg","2025-10-10 10:35:36.998-05:00"," ","","1","SM-A166U1"
"141","251162","PI329605","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251162_LeafPhotoA_2025-10-10%2010_35_51.109-05_00.jpg","2025-10-10 10:35:52.573-05:00"," ","","2","SM-A166U1"
"141","251162","PI329605","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251162_LeafPhotoA_2025-10-10%2010_36_01.440-05_00.jpg","2025-10-10 10:36:02.890-05:00"," ","","3","SM-A166U1"
"113","251161","PI329333","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251161_LeafPhotoA_2025-10-10%2010_36_35.508-05_00.jpg","2025-10-10 10:36:37.051-05:00"," ","","1","SM-A166U1"
"113","251161","PI329333","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251161_LeafPhotoA_2025-10-10%2010_36_48.021-05_00.jpg","2025-10-10 10:36:49.419-05:00"," ","","2","SM-A166U1"
"113","251161","PI329333","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251161_LeafPhotoA_2025-10-10%2010_36_58.163-05_00.jpg","2025-10-10 10:36:59.698-05:00"," ","","3","SM-A166U1"
"65","251160","PI176766","Rep 2","BAP","LeafPhotoNotesA","no plants ","2025-10-10 10:37:18.245-05:00"," ","","1","SM-A166U1"
"168","251159","PI330196","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251159_LeafPhotoA_2025-10-10%2010_37_59.352-05_00.jpg","2025-10-10 10:38:01.190-05:00"," ","","1","SM-A166U1"
"168","251159","PI330196","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251159_LeafPhotoA_2025-10-10%2010_38_11.390-05_00.jpg","2025-10-10 10:38:12.854-05:00"," ","","2","SM-A166U1"
"168","251159","PI330196","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251159_LeafPhotoA_2025-10-10%2010_38_21.700-05_00.jpg","2025-10-10 10:38:22.879-05:00"," ","","3","SM-A166U1"
"378","251158","PI563006","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251158_LeafPhotoA_2025-10-10%2010_39_07.942-05_00.jpg","2025-10-10 10:39:09.481-05:00"," ","","1","SM-A166U1"
"378","251158","PI563006","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251158_LeafPhotoA_2025-10-10%2010_39_20.019-05_00.jpg","2025-10-10 10:39:21.459-05:00"," ","","2","SM-A166U1"
"378","251158","PI563006","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251158_LeafPhotoA_2025-10-10%2010_39_30.092-05_00.jpg","2025-10-10 10:39:31.418-05:00"," ","","3","SM-A166U1"
"497","251157","PI583832","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251157_LeafPhotoA_2025-10-10%2010_40_08.825-05_00.jpg","2025-10-10 10:40:10.241-05:00"," ","","1","SM-A166U1"
"497","251157","PI583832","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251157_LeafPhotoA_2025-10-10%2010_40_22.779-05_00.jpg","2025-10-10 10:40:24.206-05:00"," ","","2","SM-A166U1"
"497","251157","PI583832","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251157_LeafPhotoA_2025-10-10%2010_40_32.942-05_00.jpg","2025-10-10 10:40:34.348-05:00"," ","","3","SM-A166U1"
"457","251156","PI570393","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251156_LeafPhotoA_2025-10-10%2010_41_12.717-05_00.jpg","2025-10-10 10:41:14.017-05:00"," ","","1","SM-A166U1"
"457","251156","PI570393","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251156_LeafPhotoA_2025-10-10%2010_41_27.394-05_00.jpg","2025-10-10 10:41:28.932-05:00"," ","","2","SM-A166U1"
"457","251156","PI570393","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251156_LeafPhotoA_2025-10-10%2010_41_37.581-05_00.jpg","2025-10-10 10:41:39.023-05:00"," ","","3","SM-A166U1"
"432","251155","PI570031","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251155_LeafPhotoA_2025-10-10%2010_45_18.678-05_00.jpg","2025-10-10 10:45:20.355-05:00"," ","","1","SM-A166U1"
"432","251155","PI570031","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251155_LeafPhotoA_2025-10-10%2010_45_31.127-05_00.jpg","2025-10-10 10:45:32.668-05:00"," ","","2","SM-A166U1"
"432","251155","PI570031","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251155_LeafPhotoA_2025-10-10%2010_45_44.554-05_00.jpg","2025-10-10 10:45:46.044-05:00"," ","","3","SM-A166U1"
"404","251154","PI569264","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251154_LeafPhotoA_2025-10-10%2010_46_14.835-05_00.jpg","2025-10-10 10:46:16.383-05:00"," ","","1","SM-A166U1"
"404","251154","PI569264","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251154_LeafPhotoA_2025-10-10%2010_46_27.109-05_00.jpg","2025-10-10 10:46:28.350-05:00"," ","","2","SM-A166U1"
"404","251154","PI569264","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251154_LeafPhotoA_2025-10-10%2010_46_36.453-05_00.jpg","2025-10-10 10:46:37.843-05:00"," ","","3","SM-A166U1"
"97","251153","PI297130","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251153_LeafPhotoA_2025-10-10%2010_47_13.263-05_00.jpg","2025-10-10 10:47:14.735-05:00"," ","","1","SM-A166U1"
"97","251153","PI297130","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251153_LeafPhotoA_2025-10-10%2010_47_25.320-05_00.jpg","2025-10-10 10:47:26.878-05:00"," ","","2","SM-A166U1"
"97","251153","PI297130","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251153_LeafPhotoA_2025-10-10%2010_47_35.141-05_00.jpg","2025-10-10 10:47:36.618-05:00"," ","","3","SM-A166U1"
"89","251152","PI257599","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251152_LeafPhotoA_2025-10-10%2010_48_01.425-05_00.jpg","2025-10-10 10:48:02.881-05:00"," ","","1","SM-A166U1"
"89","251152","PI257599","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251152_LeafPhotoA_2025-10-10%2010_48_12.474-05_00.jpg","2025-10-10 10:48:13.703-05:00"," ","","2","SM-A166U1"
"89","251152","PI257599","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251152_LeafPhotoA_2025-10-10%2010_48_23.025-05_00.jpg","2025-10-10 10:48:24.551-05:00"," ","","3","SM-A166U1"
"106","251168","PI329299","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251168_LeafPhotoA_2025-10-10%2010_49_56.853-05_00.jpg","2025-10-10 10:49:58.396-05:00"," ","","1","SM-A166U1"
"106","251168","PI329299","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251168_LeafPhotoA_2025-10-10%2010_50_08.382-05_00.jpg","2025-10-10 10:50:09.637-05:00"," ","","2","SM-A166U1"
"106","251168","PI329299","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251168_LeafPhotoA_2025-10-10%2010_50_18.234-05_00.jpg","2025-10-10 10:50:19.722-05:00"," ","","3","SM-A166U1"
"418","251169","PI569445","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251169_LeafPhotoA_2025-10-10%2010_50_40.583-05_00.jpg","2025-10-10 10:50:42.238-05:00"," ","","1","SM-A166U1"
"418","251169","PI569445","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251169_LeafPhotoA_2025-10-10%2010_50_59.887-05_00.jpg","2025-10-10 10:51:01.361-05:00"," ","","2","SM-A166U1"
"418","251169","PI569445","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251169_LeafPhotoA_2025-10-10%2010_51_10.061-05_00.jpg","2025-10-10 10:51:11.322-05:00"," ","","3","SM-A166U1"
"585","251170","PI651491","Rep 2","BAP","LeafPhotoNotesA","no plants ","2025-10-10 10:51:24.772-05:00"," ","","1","SM-A166U1"
"26","251171","PI152828","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251171_LeafPhotoA_2025-10-10%2010_52_06.472-05_00.jpg","2025-10-10 10:52:07.842-05:00"," ","","1","SM-A166U1"
"26","251171","PI152828","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251171_LeafPhotoA_2025-10-10%2010_52_20.317-05_00.jpg","2025-10-10 10:52:21.800-05:00"," ","","2","SM-A166U1"
"26","251171","PI152828","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251171_LeafPhotoA_2025-10-10%2010_52_29.344-05_00.jpg","2025-10-10 10:52:30.765-05:00"," ","","3","SM-A166U1"
"178","251172","PI452542","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251172_LeafPhotoA_2025-10-10%2010_52_59.880-05_00.jpg","2025-10-10 10:53:01.415-05:00"," ","","1","SM-A166U1"
"178","251172","PI452542","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251172_LeafPhotoA_2025-10-10%2010_53_11.285-05_00.jpg","2025-10-10 10:53:12.895-05:00"," ","","2","SM-A166U1"
"178","251172","PI452542","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251172_LeafPhotoA_2025-10-10%2010_53_21.529-05_00.jpg","2025-10-10 10:53:22.786-05:00"," ","","3","SM-A166U1"
"458","251173","PI570400","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251173_LeafPhotoA_2025-10-10%2010_53_53.234-05_00.jpg","2025-10-10 10:53:54.777-05:00"," ","","1","SM-A166U1"
"458","251173","PI570400","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251173_LeafPhotoA_2025-10-10%2010_54_09.468-05_00.jpg","2025-10-10 10:54:10.732-05:00"," ","","2","SM-A166U1"
"458","251173","PI570400","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251173_LeafPhotoA_2025-10-10%2010_54_20.655-05_00.jpg","2025-10-10 10:54:21.989-05:00"," ","","3","SM-A166U1"
"433","251174","PI570038","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251174_LeafPhotoA_2025-10-10%2010_54_54.227-05_00.jpg","2025-10-10 10:54:55.627-05:00"," ","","1","SM-A166U1"
"433","251174","PI570038","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251174_LeafPhotoA_2025-10-10%2010_55_07.153-05_00.jpg","2025-10-10 10:55:08.621-05:00"," ","","2","SM-A166U1"
"433","251174","PI570038","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251174_LeafPhotoA_2025-10-10%2010_55_17.281-05_00.jpg","2025-10-10 10:55:18.732-05:00"," ","","3","SM-A166U1"
"139","251175","PI329583","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251175_LeafPhotoA_2025-10-10%2010_55_47.345-05_00.jpg","2025-10-10 10:55:48.726-05:00"," ","","1","SM-A166U1"
"139","251175","PI329583","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251175_LeafPhotoA_2025-10-10%2010_55_59.539-05_00.jpg","2025-10-10 10:56:01.007-05:00"," ","","2","SM-A166U1"
"139","251175","PI329583","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251175_LeafPhotoA_2025-10-10%2010_56_10.858-05_00.jpg","2025-10-10 10:56:12.255-05:00"," ","","3","SM-A166U1"
"148","251176","PI329645","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251176_LeafPhotoA_2025-10-10%2010_56_53.713-05_00.jpg","2025-10-10 10:56:55.344-05:00"," ","","1","SM-A166U1"
"148","251176","PI329645","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251176_LeafPhotoA_2025-10-10%2010_57_03.093-05_00.jpg","2025-10-10 10:57:04.472-05:00"," ","","2","SM-A166U1"
"148","251176","PI329645","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251176_LeafPhotoA_2025-10-10%2010_57_13.533-05_00.jpg","2025-10-10 10:57:14.936-05:00"," ","","3","SM-A166U1"
"11","251177","PI144134","Rep 2","BAP","LeafPhotoNotesA","damaged leaves ","2025-10-10 10:57:48.939-05:00"," ","","1","SM-A166U1"
"34","251178","PI152967","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251178_LeafPhotoA_2025-10-10%2010_58_23.202-05_00.jpg","2025-10-10 10:58:24.850-05:00"," ","","1","SM-A166U1"
"34","251178","PI152967","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251178_LeafPhotoA_2025-10-10%2010_58_35.167-05_00.jpg","2025-10-10 10:58:36.522-05:00"," ","","2","SM-A166U1"
"34","251178","PI152967","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251178_LeafPhotoA_2025-10-10%2010_58_44.738-05_00.jpg","2025-10-10 10:58:46.125-05:00"," ","","3","SM-A166U1"
"368","251179","PI562970","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251179_LeafPhotoA_2025-10-10%2010_59_17.065-05_00.jpg","2025-10-10 10:59:18.510-05:00"," ","","1","SM-A166U1"
"368","251179","PI562970","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251179_LeafPhotoA_2025-10-10%2010_59_27.925-05_00.jpg","2025-10-10 10:59:29.432-05:00"," ","","2","SM-A166U1"
"368","251179","PI562970","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251179_LeafPhotoA_2025-10-10%2010_59_39.425-05_00.jpg","2025-10-10 10:59:40.769-05:00"," ","","3","SM-A166U1"
"43","251180","PI155149","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251180_LeafPhotoA_2025-10-10%2011_00_13.559-05_00.jpg","2025-10-10 11:00:15.065-05:00"," ","","1","SM-A166U1"
"43","251180","PI155149","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251180_LeafPhotoA_2025-10-10%2011_00_26.659-05_00.jpg","2025-10-10 11:00:28.265-05:00"," ","","2","SM-A166U1"
"43","251180","PI155149","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251180_LeafPhotoA_2025-10-10%2011_00_40.679-05_00.jpg","2025-10-10 11:00:41.879-05:00"," ","","3","SM-A166U1"
