image_path,ExG_P20_disease_pct
250121_LeafPhotoA_2025-10-01 10_15_45.273-05_00_leaf.png,5.89
250122_LeafPhotoA_2025-10-01 10_14_08.402-05_00_leaf.png,5.89
250122_LeafPhotoA_2025-10-01 10_14_19.013-05_00_leaf.png,6.32
250122_LeafPhotoA_2025-10-01 10_14_29.118-05_00_leaf.png,6.69
250123_LeafPhotoA_2025-10-01 10_13_13.718-05_00_leaf.png,10.14
250123_LeafPhotoA_2025-10-01 10_13_24.776-05_00_leaf.png,5.56
250123_LeafPhotoA_2025-10-01 10_13_36.715-05_00_leaf.png,15.77
250124_LeafPhotoA_2025-10-01 10_11_51.026-05_00_leaf.png,0.62
250124_LeafPhotoA_2025-10-01 10_12_14.941-05_00_leaf.png,11.58
250125_LeafPhotoA_2025-10-01 10_10_54.551-05_00_leaf.png,0.13
250125_LeafPhotoA_2025-10-01 10_11_06.991-05_00_leaf.png,13.98
250125_LeafPhotoA_2025-10-01 10_11_21.829-05_00_leaf.png,0.84
250126_LeafPhotoA_2025-10-01 10_09_41.285-05_00_leaf.png,24.23
250126_LeafPhotoA_2025-10-01 10_09_53.400-05_00_leaf.png,17.59
250126_LeafPhotoA_2025-10-01 10_10_03.328-05_00_leaf.png,3.5
250127_LeafPhotoA_2025-10-01 10_08_05.791-05_00_leaf.png,0.02
250127_LeafPhotoA_2025-10-01 10_08_28.897-05_00_leaf.png,0.15
250127_LeafPhotoA_2025-10-01 10_08_40.074-05_00_leaf.png,0
250128_LeafPhotoA_2025-10-01 10_07_05.617-05_00_leaf.png,9.31
250128_LeafPhotoA_2025-10-01 10_07_17.000-05_00_leaf.png,10.39
250129_LeafPhotoA_2025-10-01 10_36_51.871-05_00_leaf.png,10.52
250129_LeafPhotoA_2025-10-01 10_37_12.100-05_00_leaf.png,19.08
250129_LeafPhotoA_2025-10-01 10_37_21.865-05_00_leaf.png,2.22
250130_LeafPhotoA_2025-10-01 10_38_09.846-05_00_leaf.png,4.32
250130_LeafPhotoA_2025-10-01 10_38_27.146-05_00_leaf.png,0.67
250131_LeafPhotoA_2025-10-01 10_39_00.917-05_00_leaf.png,12.85
250131_LeafPhotoA_2025-10-01 10_39_31.054-05_00_leaf.png,0.69
250132_LeafPhotoA_2025-10-01 10_40_18.850-05_00_leaf.png,6.5
250132_LeafPhotoA_2025-10-01 10_40_35.862-05_00_leaf.png,23.85
250132_LeafPhotoA_2025-10-01 10_40_45.803-05_00_leaf.png,29.36
250133_LeafPhotoA_2025-10-01 10_41_19.757-05_00_leaf.png,7.86
250133_LeafPhotoA_2025-10-01 10_41_29.919-05_00_leaf.png,1.41
250133_LeafPhotoA_2025-10-01 10_41_38.793-05_00_leaf.png,32.05
250134_LeafPhotoA_2025-10-01 10_42_13.037-05_00_leaf.png,6.99
250134_LeafPhotoA_2025-10-01 10_42_24.668-05_00_leaf.png,0.18
250134_LeafPhotoA_2025-10-01 10_42_42.100-05_00_leaf.png,0.37
250135_LeafPhotoA_2025-10-01 10_43_25.808-05_00_leaf.png,9.67
250135_LeafPhotoA_2025-10-01 10_43_35.994-05_00_leaf.png,96.63
250135_LeafPhotoA_2025-10-01 10_43_48.081-05_00_leaf.png,53.55
250136_LeafPhotoA_2025-10-01 10_44_20.534-05_00_leaf.png,1.25
250136_LeafPhotoA_2025-10-01 10_44_31.138-05_00_leaf.png,3.02
250136_LeafPhotoA_2025-10-01 10_44_42.378-05_00_leaf.png,2.05
250137_LeafPhotoA_2025-10-01 10_45_10.816-05_00_leaf.png,57.44
250137_LeafPhotoA_2025-10-01 10_45_22.298-05_00_leaf.png,43.32
250137_LeafPhotoA_2025-10-01 10_45_30.491-05_00_leaf.png,10.16
250138_LeafPhotoA_2025-10-01 10_46_32.383-05_00_leaf.png,34.78
250139_LeafPhotoA_2025-10-01 10_46_52.595-05_00_leaf.png,1.19
250139_LeafPhotoA_2025-10-01 10_47_11.410-05_00_leaf.png,0.09
250139_LeafPhotoA_2025-10-01 10_47_27.607-05_00_leaf.png,8.38
250140_LeafPhotoA_2025-10-01 10_47_58.236-05_00_leaf.png,19.87
250140_LeafPhotoA_2025-10-01 10_48_09.278-05_00_leaf.png,28.53
250140_LeafPhotoA_2025-10-01 10_48_21.543-05_00_leaf.png,37.69
250141_LeafPhotoA_2025-10-01 10_48_52.540-05_00_leaf.png,11
250141_LeafPhotoA_2025-10-01 10_49_04.107-05_00_leaf.png,1.68
250141_LeafPhotoA_2025-10-01 10_49_34.358-05_00_leaf.png,2.19
250142_LeafPhotoA_2025-10-01 10_50_59.088-05_00_leaf.png,0.4
250142_LeafPhotoA_2025-10-01 10_51_07.630-05_00_leaf.png,0
250142_LeafPhotoA_2025-10-01 10_51_16.394-05_00_leaf.png,0.5
250143_LeafPhotoA_2025-10-01 10_51_42.756-05_00_leaf.png,60.36
250143_LeafPhotoA_2025-10-01 10_51_52.322-05_00_leaf.png,22.56
250143_LeafPhotoA_2025-10-01 10_52_00.835-05_00_leaf.png,21.91
250145_LeafPhotoA_2025-10-01 13_29_27.932-05_00_leaf.png,2.68
250145_LeafPhotoA_2025-10-01 13_30_15.191-05_00_leaf.png,6.09
250145_LeafPhotoA_2025-10-01 13_30_32.969-05_00_leaf.png,9.62
250146_LeafPhotoA_2025-10-01 13_31_38.546-05_00_leaf.png,16.83
250146_LeafPhotoA_2025-10-01 13_31_58.269-05_00_leaf.png,0.02
250146_LeafPhotoA_2025-10-01 13_32_09.989-05_00_leaf.png,6.2
250147_LeafPhotoA_2025-10-01 13_33_34.746-05_00_leaf.png,6.87
250147_LeafPhotoA_2025-10-01 13_33_56.110-05_00_leaf.png,4.44
250147_LeafPhotoA_2025-10-01 13_34_08.094-05_00_leaf.png,0.61
250148_LeafPhotoA_2025-10-01 13_35_06.473-05_00_leaf.png,14.6
250148_LeafPhotoA_2025-10-01 13_35_23.200-05_00_leaf.png,5.2
250148_LeafPhotoA_2025-10-01 13_35_34.061-05_00_leaf.png,7.26
250149_LeafPhotoA_2025-10-01 13_36_33.698-05_00_leaf.png,5.17
250149_LeafPhotoA_2025-10-01 13_36_48.123-05_00_leaf.png,2.38
250149_LeafPhotoA_2025-10-01 13_37_03.950-05_00_leaf.png,1.98
250150_LeafPhotoA_2025-10-01 13_38_09.727-05_00_leaf.png,1.84
250150_LeafPhotoA_2025-10-01 13_38_22.404-05_00_leaf.png,2.16
250150_LeafPhotoA_2025-10-01 13_38_38.076-05_00_leaf.png,1.86
250151_LeafPhotoA_2025-10-01 13_39_23.550-05_00_leaf.png,24.56
250151_LeafPhotoA_2025-10-01 13_39_36.637-05_00_leaf.png,7.93
250151_LeafPhotoA_2025-10-01 13_39_51.038-05_00_leaf.png,2.45
250151_LeafPhotoA_2025-10-01 13_40_20.213-05_00_leaf.png,9.64
250152_LeafPhotoA_2025-10-01 13_42_50.775-05_00_leaf.png,39.2
250153_LeafPhotoA_2025-10-01 13_43_44.853-05_00_leaf.png,4.26
250153_LeafPhotoA_2025-10-01 13_43_59.805-05_00_leaf.png,2.42
250153_LeafPhotoA_2025-10-01 13_44_12.086-05_00_leaf.png,2.27
250154_LeafPhotoA_2025-10-01 13_44_52.740-05_00_leaf.png,12.83
250154_LeafPhotoA_2025-10-01 13_45_06.736-05_00_leaf.png,18.48
250154_LeafPhotoA_2025-10-01 13_45_20.123-05_00_leaf.png,5.66
250155_LeafPhotoA_2025-10-01 13_45_54.578-05_00_leaf.png,9.65
250155_LeafPhotoA_2025-10-01 13_46_15.608-05_00_leaf.png,0.19
250155_LeafPhotoA_2025-10-01 13_46_34.818-05_00_leaf.png,3.95
250156_LeafPhotoA_2025-10-01 13_47_07.269-05_00_leaf.png,8.94
250156_LeafPhotoA_2025-10-01 13_47_25.666-05_00_leaf.png,8.84
250156_LeafPhotoA_2025-10-01 13_47_43.090-05_00_leaf.png,7.53
250157_LeafPhotoA_2025-10-01 13_48_35.087-05_00_leaf.png,0.05
250157_LeafPhotoA_2025-10-01 13_48_51.894-05_00_leaf.png,0.8
250157_LeafPhotoA_2025-10-01 13_49_04.214-05_00_leaf.png,5.26
250158_LeafPhotoA_2025-10-01 13_50_04.623-05_00_leaf.png,17.47
250158_LeafPhotoA_2025-10-01 13_50_19.407-05_00_leaf.png,2.7
250158_LeafPhotoA_2025-10-01 13_50_35.627-05_00_leaf.png,13.09
250159_LeafPhotoA_2025-10-01 13_51_26.763-05_00_leaf.png,0.08
250159_LeafPhotoA_2025-10-01 13_51_39.061-05_00_leaf.png,8.38
250159_LeafPhotoA_2025-10-01 13_51_51.141-05_00_leaf.png,8.16
250160_LeafPhotoA_2025-10-01 13_52_18.084-05_00_leaf.png,8.76
250160_LeafPhotoA_2025-10-01 13_52_38.325-05_00_leaf.png,14.3
250160_LeafPhotoA_2025-10-01 13_52_59.366-05_00_leaf.png,6.97
250161_LeafPhotoA_2025-10-01 09_30_41.182-05_00_leaf.png,4.81
250161_LeafPhotoA_2025-10-01 09_30_57.801-05_00_leaf.png,10.66
250161_LeafPhotoA_2025-10-01 09_31_20.398-05_00_leaf.png,5.49
250162_LeafPhotoA_2025-10-01 09_31_51.255-05_00_leaf.png,18.79
250162_LeafPhotoA_2025-10-01 09_32_12.940-05_00_leaf.png,6.18
250162_LeafPhotoA_2025-10-01 09_32_34.415-05_00_leaf.png,11.28
250163_LeafPhotoA_2025-10-01 09_33_04.992-05_00_leaf.png,10.3
250163_LeafPhotoA_2025-10-01 09_33_29.396-05_00_leaf.png,7.35
250163_LeafPhotoA_2025-10-01 09_34_05.872-05_00_leaf.png,5.16
250164_LeafPhotoA_2025-10-01 09_34_36.486-05_00_leaf.png,2.63
250164_LeafPhotoA_2025-10-01 09_34_47.824-05_00_leaf.png,7.34
250164_LeafPhotoA_2025-10-01 09_35_22.574-05_00_leaf.png,19.51
250165_LeafPhotoA_2025-10-01 09_35_52.865-05_00_leaf.png,2.18
250165_LeafPhotoA_2025-10-01 09_36_18.890-05_00_leaf.png,63.47
250165_LeafPhotoA_2025-10-01 09_36_46.717-05_00_leaf.png,21.39
250166_LeafPhotoA_2025-10-01 09_37_09.501-05_00_leaf.png,6.25
250166_LeafPhotoA_2025-10-01 09_37_32.774-05_00_leaf.png,5.9
250166_LeafPhotoA_2025-10-01 09_37_57.691-05_00_leaf.png,6.13
250167_LeafPhotoA_2025-10-01 09_38_24.960-05_00_leaf.png,16.5
250167_LeafPhotoA_2025-10-01 09_38_52.296-05_00_leaf.png,35.93
250167_LeafPhotoA_2025-10-01 09_39_56.606-05_00_leaf.png,20.52
250168_LeafPhotoA_2025-10-01 09_40_30.862-05_00_leaf.png,1.62
250168_LeafPhotoA_2025-10-01 09_40_58.726-05_00_leaf.png,46.65
250168_LeafPhotoA_2025-10-01 09_41_16.759-05_00_leaf.png,1.59
250169_LeafPhotoA_2025-10-01 09_41_37.035-05_00_leaf.png,2.62
250169_LeafPhotoA_2025-10-01 09_41_53.800-05_00_leaf.png,27.2
250169_LeafPhotoA_2025-10-01 09_42_16.057-05_00_leaf.png,10.71
250170_LeafPhotoA_2025-10-01 09_42_45.936-05_00_leaf.png,40.17
250170_LeafPhotoA_2025-10-01 09_43_36.809-05_00_leaf.png,40.29
250170_LeafPhotoA_2025-10-01 09_43_50.748-05_00_leaf.png,45.43
250171_LeafPhotoA_2025-10-01 09_44_17.483-05_00_leaf.png,17.2
250171_LeafPhotoA_2025-10-01 09_44_36.513-05_00_leaf.png,30.62
250171_LeafPhotoA_2025-10-01 09_44_54.086-05_00_leaf.png,10.1
250172_LeafPhotoA_2025-10-01 09_45_24.444-05_00_leaf.png,24.9
250172_LeafPhotoA_2025-10-01 09_45_54.403-05_00_leaf.png,0.85
250172_LeafPhotoA_2025-10-01 09_46_10.812-05_00_leaf.png,0.68
250173_LeafPhotoA_2025-10-01 09_46_51.308-05_00_leaf.png,2.99
250173_LeafPhotoA_2025-10-01 09_47_12.052-05_00_leaf.png,3.97
250173_LeafPhotoA_2025-10-01 09_47_35.337-05_00_leaf.png,3.32
250174_LeafPhotoA_2025-10-01 09_48_12.338-05_00_leaf.png,29.26
250174_LeafPhotoA_2025-10-01 09_48_38.622-05_00_leaf.png,7.22
250174_LeafPhotoA_2025-10-01 09_49_05.825-05_00_leaf.png,1.7
250175_LeafPhotoA_2025-10-01 09_49_29.305-05_00_leaf.png,11.54
250175_LeafPhotoA_2025-10-01 09_49_43.959-05_00_leaf.png,64.54
250175_LeafPhotoA_2025-10-01 09_50_01.122-05_00_leaf.png,53.06
250176_LeafPhotoA_2025-10-01 09_50_34.100-05_00_leaf.png,7.88
250176_LeafPhotoA_2025-10-01 09_50_52.127-05_00_leaf.png,16.44
250176_LeafPhotoA_2025-10-01 09_51_15.464-05_00_leaf.png,18.74
250177_LeafPhotoA_2025-10-01 10_11_08.393-05_00_leaf.png,22.15
250177_LeafPhotoA_2025-10-01 10_11_21.258-05_00_leaf.png,8.15
250177_LeafPhotoA_2025-10-01 10_11_34.133-05_00_leaf.png,10.6
250178_LeafPhotoA_2025-10-01 10_10_14.156-05_00_leaf.png,30.21
250178_LeafPhotoA_2025-10-01 10_10_28.381-05_00_leaf.png,31.63
250178_LeafPhotoA_2025-10-01 10_10_44.299-05_00_leaf.png,17.64
250179_LeafPhotoA_2025-10-01 10_08_58.192-05_00_leaf.png,4.42
250179_LeafPhotoA_2025-10-01 10_09_10.718-05_00_leaf.png,4.17
250179_LeafPhotoA_2025-10-01 10_09_32.734-05_00_leaf.png,6.45
250180_LeafPhotoA_2025-10-01 10_07_28.155-05_00_leaf.png,12.05
250180_LeafPhotoA_2025-10-01 10_07_44.952-05_00_leaf.png,10.94
250180_LeafPhotoA_2025-10-01 10_08_01.555-05_00_leaf.png,0.94
250181_LeafPhotoA_2025-10-01 10_06_11.274-05_00_leaf.png,1.55
250181_LeafPhotoA_2025-10-01 10_06_24.615-05_00_leaf.png,6.96
250181_LeafPhotoA_2025-10-01 10_06_49.073-05_00_leaf.png,0.78
250182_LeafPhotoA_2025-10-01 10_05_08.924-05_00_leaf.png,4.34
250182_LeafPhotoA_2025-10-01 10_05_24.656-05_00_leaf.png,4.12
250182_LeafPhotoA_2025-10-01 10_05_40.838-05_00_leaf.png,2.87
250183_LeafPhotoA_2025-10-01 10_03_56.303-05_00_leaf.png,9.12
250183_LeafPhotoA_2025-10-01 10_04_16.220-05_00_leaf.png,92.06
250183_LeafPhotoA_2025-10-01 10_04_32.658-05_00_leaf.png,5.83
250184_LeafPhotoA_2025-10-01 10_02_33.400-05_00_leaf.png,2.69
250184_LeafPhotoA_2025-10-01 10_03_00.026-05_00_leaf.png,0.65
250184_LeafPhotoA_2025-10-01 10_03_27.283-05_00_leaf.png,1.44
250185_LeafPhotoA_2025-10-01 10_01_24.636-05_00_leaf.png,23.98
250185_LeafPhotoA_2025-10-01 10_01_46.630-05_00_leaf.png,35.49
250185_LeafPhotoA_2025-10-01 10_02_04.028-05_00_leaf.png,34.75
250186_LeafPhotoA_2025-10-01 10_00_21.405-05_00_leaf.png,55.15
250186_LeafPhotoA_2025-10-01 10_00_40.356-05_00_leaf.png,10.87
250186_LeafPhotoA_2025-10-01 10_00_55.735-05_00_leaf.png,16.16
250187_LeafPhotoA_2025-10-01 09_59_21.799-05_00_leaf.png,3.53
250187_LeafPhotoA_2025-10-01 09_59_36.907-05_00_leaf.png,2.92
250187_LeafPhotoA_2025-10-01 09_59_56.706-05_00_leaf.png,6.5
250188_LeafPhotoA_2025-10-01 09_58_11.514-05_00_leaf.png,28.57
250188_LeafPhotoA_2025-10-01 09_58_34.858-05_00_leaf.png,4.65
250188_LeafPhotoA_2025-10-01 09_58_48.478-05_00_leaf.png,5.84
250189_LeafPhotoA_2025-10-01 09_56_55.195-05_00_leaf.png,3.03
250189_LeafPhotoA_2025-10-01 09_57_14.064-05_00_leaf.png,1.84
250189_LeafPhotoA_2025-10-01 09_57_38.474-05_00_leaf.png,0.44
250190_LeafPhotoA_2025-10-01 09_55_52.315-05_00_leaf.png,37.54
250190_LeafPhotoA_2025-10-01 09_56_14.592-05_00_leaf.png,13.47
250190_LeafPhotoA_2025-10-01 09_56_29.780-05_00_leaf.png,21.46
250191_LeafPhotoA_2025-10-01 09_54_47.005-05_00_leaf.png,8.75
250191_LeafPhotoA_2025-10-01 09_55_04.298-05_00_leaf.png,37.32
250191_LeafPhotoA_2025-10-01 09_55_24.211-05_00_leaf.png,14.5
250192_LeafPhotoA_2025-10-01 09_53_41.539-05_00_leaf.png,11.11
250192_LeafPhotoA_2025-10-01 09_53_59.715-05_00_leaf.png,3.1
250192_LeafPhotoA_2025-10-01 09_54_16.022-05_00_leaf.png,19.46
250193_LeafPhotoA_2025-10-01 10_21_39.549-05_00_leaf.png,6.09
250193_LeafPhotoA_2025-10-01 10_21_56.665-05_00_leaf.png,30.59
250193_LeafPhotoA_2025-10-01 10_22_14.659-05_00_leaf.png,11.46
250194_LeafPhotoA_2025-10-01 10_22_45.230-05_00_leaf.png,6.09
250194_LeafPhotoA_2025-10-01 10_23_02.910-05_00_leaf.png,18.79
250194_LeafPhotoA_2025-10-01 10_23_30.737-05_00_leaf.png,9.88
250195_LeafPhotoA_2025-10-01 10_24_10.507-05_00_leaf.png,19.18
250195_LeafPhotoA_2025-10-01 10_24_27.794-05_00_leaf.png,30.58
250195_LeafPhotoA_2025-10-01 10_24_42.700-05_00_leaf.png,20.94
250196_LeafPhotoA_2025-10-01 10_25_05.842-05_00_leaf.png,25.22
250196_LeafPhotoA_2025-10-01 10_25_21.917-05_00_leaf.png,3.44
250196_LeafPhotoA_2025-10-01 10_25_43.341-05_00_leaf.png,7.2
250197_LeafPhotoA_2025-10-01 10_26_18.913-05_00_leaf.png,17.84
250197_LeafPhotoA_2025-10-01 10_26_34.484-05_00_leaf.png,11.88
250197_LeafPhotoA_2025-10-01 10_26_54.589-05_00_leaf.png,14.52
250198_LeafPhotoA_2025-10-01 10_27_21.608-05_00_leaf.png,39.98
250198_LeafPhotoA_2025-10-01 10_27_34.369-05_00_leaf.png,46.24
250198_LeafPhotoA_2025-10-01 10_27_58.905-05_00_leaf.png,4.09
250199_LeafPhotoA_2025-10-01 10_29_00.397-05_00_leaf.png,18.09
250199_LeafPhotoA_2025-10-01 10_29_15.936-05_00_leaf.png,7.98
250199_LeafPhotoA_2025-10-01 10_29_28.984-05_00_leaf.png,32.83
250200_LeafPhotoA_2025-10-01 10_29_51.727-05_00_leaf.png,19.51
250200_LeafPhotoA_2025-10-01 10_30_05.027-05_00_leaf.png,16.96
250200_LeafPhotoA_2025-10-01 10_30_18.524-05_00_leaf.png,34.63
250201_LeafPhotoA_2025-10-01 10_30_53.183-05_00_leaf.png,2.49
250201_LeafPhotoA_2025-10-01 10_31_13.775-05_00_leaf.png,6.44
250201_LeafPhotoA_2025-10-01 10_31_33.604-05_00_leaf.png,5.41
250202_LeafPhotoA_2025-10-01 10_32_28.801-05_00_leaf.png,9.07
250202_LeafPhotoA_2025-10-01 10_32_44.584-05_00_leaf.png,16.37
250202_LeafPhotoA_2025-10-01 10_33_00.005-05_00_leaf.png,26.5
250203_LeafPhotoA_2025-10-01 10_33_21.049-05_00_leaf.png,3.61
250203_LeafPhotoA_2025-10-01 10_33_31.112-05_00_leaf.png,43.97
250203_LeafPhotoA_2025-10-01 10_33_52.804-05_00_leaf.png,8.41
250204_LeafPhotoA_2025-10-01 10_34_18.875-05_00_leaf.png,37.89
250204_LeafPhotoA_2025-10-01 10_34_34.382-05_00_leaf.png,23.23
250204_LeafPhotoA_2025-10-01 10_34_55.061-05_00_leaf.png,14.82
250205_LeafPhotoA_2025-10-01 10_35_24.660-05_00_leaf.png,2.24
250205_LeafPhotoA_2025-10-01 10_36_11.200-05_00_leaf.png,2.92
250206_LeafPhotoA_2025-10-01 10_36_55.506-05_00_leaf.png,5.93
250206_LeafPhotoA_2025-10-01 10_37_11.485-05_00_leaf.png,15.09
250206_LeafPhotoA_2025-10-01 10_37_29.834-05_00_leaf.png,24.36
250207_LeafPhotoA_2025-10-01 10_37_50.861-05_00_leaf.png,51.42
250207_LeafPhotoA_2025-10-01 10_38_03.659-05_00_leaf.png,33.19
250207_LeafPhotoA_2025-10-01 10_38_22.193-05_00_leaf.png,27.98
250208_LeafPhotoA_2025-10-01 10_38_47.628-05_00_leaf.png,72.97
250208_LeafPhotoA_2025-10-01 10_39_01.689-05_00_leaf.png,30.4
250208_LeafPhotoA_2025-10-01 10_39_17.550-05_00_leaf.png,41.1
250209_LeafPhotoA_2025-10-01 13_16_33.856-05_00_leaf.png,4.12
250209_LeafPhotoA_2025-10-01 13_17_13.221-05_00_leaf.png,7.31
250209_LeafPhotoA_2025-10-01 13_17_38.838-05_00_leaf.png,7.43
250210_LeafPhotoA_2025-10-01 13_18_34.354-05_00_leaf.png,21.38
250210_LeafPhotoA_2025-10-01 13_19_10.149-05_00_leaf.png,1.93
250210_LeafPhotoA_2025-10-01 13_19_24.571-05_00_leaf.png,1.77
250211_LeafPhotoA_2025-10-01 13_19_59.706-05_00_leaf.png,10.52
250211_LeafPhotoA_2025-10-01 13_20_31.933-05_00_leaf.png,12.85
250211_LeafPhotoA_2025-10-01 13_20_48.041-05_00_leaf.png,2.71
250212_LeafPhotoA_2025-10-01 13_21_15.059-05_00_leaf.png,0.41
250212_LeafPhotoA_2025-10-01 13_21_39.079-05_00_leaf.png,5.64
250212_LeafPhotoA_2025-10-01 13_22_04.752-05_00_leaf.png,5.26
250213_LeafPhotoA_2025-10-01 13_22_30.463-05_00_leaf.png,0.74
250213_LeafPhotoA_2025-10-01 13_22_55.420-05_00_leaf.png,0.73
250214_LeafPhotoA_2025-10-01 13_24_02.649-05_00_leaf.png,37.5
250214_LeafPhotoA_2025-10-01 13_24_19.304-05_00_leaf.png,7.2
250215_LeafPhotoA_2025-10-01 13_24_50.197-05_00_leaf.png,3.67
250215_LeafPhotoA_2025-10-01 13_25_03.686-05_00_leaf.png,1.37
250215_LeafPhotoA_2025-10-01 13_25_29.485-05_00_leaf.png,1.15
250216_LeafPhotoA_2025-10-01 13_26_00.836-05_00_leaf.png,16.45
250216_LeafPhotoA_2025-10-01 13_26_20.409-05_00_leaf.png,1.44
250216_LeafPhotoA_2025-10-01 13_26_44.654-05_00_leaf.png,3.34
250217_LeafPhotoA_2025-10-01 13_27_16.881-05_00_leaf.png,10.36
250217_LeafPhotoA_2025-10-01 13_27_38.659-05_00_leaf.png,3.38
250217_LeafPhotoA_2025-10-01 13_27_58.497-05_00_leaf.png,17.69
250218_LeafPhotoA_2025-10-01 13_28_24.396-05_00_leaf.png,3.3
250218_LeafPhotoA_2025-10-01 13_28_39.331-05_00_leaf.png,9.51
250218_LeafPhotoA_2025-10-01 13_29_02.655-05_00_leaf.png,3.3
250219_LeafPhotoA_2025-10-01 13_29_37.576-05_00_leaf.png,29.45
250219_LeafPhotoA_2025-10-01 13_29_55.538-05_00_leaf.png,48.88
250219_LeafPhotoA_2025-10-01 13_30_20.072-05_00_leaf.png,60.92
250220_LeafPhotoA_2025-10-01 13_31_30.406-05_00_leaf.png,5.59
250220_LeafPhotoA_2025-10-01 13_33_02.259-05_00_leaf.png,31.35
250220_LeafPhotoA_2025-10-01 13_33_20.596-05_00_leaf.png,66.76
250221_LeafPhotoA_2025-10-01 13_33_55.185-05_00_leaf.png,11.63
250221_LeafPhotoA_2025-10-01 13_34_17.905-05_00_leaf.png,12.73
250221_LeafPhotoA_2025-10-01 13_34_32.893-05_00_leaf.png,8.05
250222_LeafPhotoA_2025-10-01 13_35_19.516-05_00_leaf.png,1.9
250222_LeafPhotoA_2025-10-01 13_35_53.041-05_00_leaf.png,1.24
250222_LeafPhotoA_2025-10-01 13_36_12.812-05_00_leaf.png,40.61
250223_LeafPhotoA_2025-10-01 13_36_43.429-05_00_leaf.png,11.08
250223_LeafPhotoA_2025-10-01 13_37_06.230-05_00_leaf.png,8.13
250223_LeafPhotoA_2025-10-01 13_37_24.796-05_00_leaf.png,1.98
250224_LeafPhotoA_2025-10-01 13_38_10.610-05_00_leaf.png,1.38
250224_LeafPhotoA_2025-10-01 13_38_24.546-05_00_leaf.png,5.02
250224_LeafPhotoA_2025-10-01 13_38_45.297-05_00_leaf.png,16.18
250225_LeafPhotoA_2025-10-01 09_35_09.632-05_00_leaf.png,0.58
250225_LeafPhotoA_2025-10-01 09_35_28.515-05_00_leaf.png,0.02
250225_LeafPhotoA_2025-10-01 09_35_56.182-05_00_leaf.png,0
250226_LeafPhotoA_2025-10-01 09_36_19.676-05_00_leaf.png,16.63
250226_LeafPhotoA_2025-10-01 09_36_36.677-05_00_leaf.png,12.37
250226_LeafPhotoA_2025-10-01 09_36_53.175-05_00_leaf.png,13.97
250227_LeafPhotoA_2025-10-01 09_37_33.409-05_00_leaf.png,2.33
250227_LeafPhotoA_2025-10-01 09_37_51.969-05_00_leaf.png,17.72
250227_LeafPhotoA_2025-10-01 09_38_13.770-05_00_leaf.png,1.85
250228_LeafPhotoA_2025-10-01 09_38_39.186-05_00_leaf.png,11.38
250228_LeafPhotoA_2025-10-01 09_38_54.146-05_00_leaf.png,6.68
250228_LeafPhotoA_2025-10-01 09_39_11.769-05_00_leaf.png,3.68
250229_LeafPhotoA_2025-10-01 09_40_55.837-05_00_leaf.png,1.72
250229_LeafPhotoA_2025-10-01 09_41_14.120-05_00_leaf.png,41.09
250229_LeafPhotoA_2025-10-01 09_41_38.598-05_00_leaf.png,14.55
250230_LeafPhotoA_2025-10-01 09_42_06.017-05_00_leaf.png,5.31
250230_LeafPhotoA_2025-10-01 09_42_48.476-05_00_leaf.png,30.06
250230_LeafPhotoA_2025-10-01 09_43_11.048-05_00_leaf.png,6.8
250231_LeafPhotoA_2025-10-01 09_44_54.699-05_00_leaf.png,60.59
250231_LeafPhotoA_2025-10-01 09_45_12.570-05_00_leaf.png,29.95
250231_LeafPhotoA_2025-10-01 09_45_45.722-05_00_leaf.png,19.91
250232_LeafPhotoA_2025-10-01 09_46_12.333-05_00_leaf.png,5.26
250232_LeafPhotoA_2025-10-01 09_46_31.143-05_00_leaf.png,5.91
250232_LeafPhotoA_2025-10-01 09_46_45.880-05_00_leaf.png,11.97
250233_LeafPhotoA_2025-10-01 09_47_09.959-05_00_leaf.png,8.79
250233_LeafPhotoA_2025-10-01 09_47_39.711-05_00_leaf.png,0.5
250233_LeafPhotoA_2025-10-01 09_48_06.315-05_00_leaf.png,13.71
250234_LeafPhotoA_2025-10-01 09_48_27.900-05_00_leaf.png,5.21
250234_LeafPhotoA_2025-10-01 09_48_46.681-05_00_leaf.png,3.26
250234_LeafPhotoA_2025-10-01 09_49_06.009-05_00_leaf.png,2.77
250235_LeafPhotoA_2025-10-01 09_49_44.135-05_00_leaf.png,5.33
250235_LeafPhotoA_2025-10-01 09_50_03.692-05_00_leaf.png,0.13
250235_LeafPhotoA_2025-10-01 09_50_22.823-05_00_leaf.png,12.32
250236_LeafPhotoA_2025-10-01 09_51_25.060-05_00_leaf.png,19.91
250236_LeafPhotoA_2025-10-01 09_52_11.579-05_00_leaf.png,5.4
250236_LeafPhotoA_2025-10-01 09_52_21.768-05_00_leaf.png,3.39
250237_LeafPhotoA_2025-10-01 09_52_46.510-05_00_leaf.png,3.8
250237_LeafPhotoA_2025-10-01 09_53_05.552-05_00_leaf.png,2.33
250237_LeafPhotoA_2025-10-01 09_53_20.801-05_00_leaf.png,0.42
250241_LeafPhotoA_2025-10-01 10_27_33.487-05_00_leaf.png,9.57
250241_LeafPhotoA_2025-10-01 10_27_50.204-05_00_leaf.png,0.44
250241_LeafPhotoA_2025-10-01 10_28_03.039-05_00_leaf.png,11.94
250242_LeafPhotoA_2025-10-01 10_29_02.998-05_00_leaf.png,19.95
250242_LeafPhotoA_2025-10-01 10_29_16.396-05_00_leaf.png,8.4
