responseVar,grp,vcov,pctVar,label
embedding_mean_18,genotype,6682.2696092797205,31.39387981399402,embedding_mean_18
embedding_mean_18,row,0,0,embedding_mean_18
embedding_mean_18,range,1163.0152610344862,5.46394615327308,embedding_mean_18
embedding_mean_18,Residual,13439.977253614348,63.1421740327329,embedding_mean_18
embedding_mean_19,genotype,5127.212083098424,47.76875512480982,embedding_mean_19
embedding_mean_19,row,0,0,embedding_mean_19
embedding_mean_19,range,1071.1999937531348,9.980061164228033,embedding_mean_19
embedding_mean_19,Residual,4534.989012839989,42.25118371096215,embedding_mean_19
embedding_mean_20,genotype,1463.0935513633337,21.51876427844331,embedding_mean_20
embedding_mean_20,row,54.35056554815819,0.7993726767103075,embedding_mean_20
embedding_mean_20,range,1112.344064731911,16.360040479426132,embedding_mean_20
embedding_mean_20,Residual,4169.364095093073,61.32182256542025,embedding_mean_20
embedding_mean_21,genotype,913.725173122902,34.76788300063786,embedding_mean_21
embedding_mean_21,row,4.35331082472937,0.16564652684603529,embedding_mean_21
embedding_mean_21,range,151.3692728713161,5.759706883301184,embedding_mean_21
embedding_mean_21,Residual,1558.6247464914745,59.30676358921493,embedding_mean_21
embedding_mean_22,genotype,3008.405247731335,44.07952446570841,embedding_mean_22
embedding_mean_22,row,9.83843291067204,0.14415393156132672,embedding_mean_22
embedding_mean_22,range,876.6552179998785,12.844860298976432,embedding_mean_22
embedding_mean_22,Residual,2930.0505176607303,42.931461303753835,embedding_mean_22
embedding_mean_23,genotype,954.7709790744718,31.890819582708886,embedding_mean_23
embedding_mean_23,row,0,0,embedding_mean_23
embedding_mean_23,range,179.2954943022201,5.988745349515612,embedding_mean_23
embedding_mean_23,Residual,1859.807599374157,62.1204350677755,embedding_mean_23
embedding_mean_24,genotype,292.4303319684141,24.57767179616126,embedding_mean_24
embedding_mean_24,row,0.002386227783116642,2.0055348872174094e-4,embedding_mean_24
embedding_mean_24,range,74.84563734841865,6.290494894088597,embedding_mean_24
embedding_mean_24,Residual,822.5427731356373,69.13163275626142,embedding_mean_24
embedding_mean_25,genotype,1633.3661263855292,36.28830378484817,embedding_mean_25
embedding_mean_25,row,0,0,embedding_mean_25
embedding_mean_25,range,492.5727617221706,10.943431313266224,embedding_mean_25
embedding_mean_25,Residual,2375.1426065515393,52.76826490188561,embedding_mean_25
embedding_mean_26,genotype,6087.06044396723,41.81451618111445,embedding_mean_26
embedding_mean_26,row,1.6160273712189901e-6,1.1101155193872113e-8,embedding_mean_26
embedding_mean_26,range,1041.7208063823768,7.156007717625022,embedding_mean_26
embedding_mean_26,Residual,7428.5088948385865,51.02947609015938,embedding_mean_26
embedding_mean_27,genotype,2678.497609863822,35.445196399469715,embedding_mean_27
embedding_mean_27,row,7.870400735906202,0.10415088622793632,embedding_mean_27
embedding_mean_27,range,578.3709424918718,7.653720344149595,embedding_mean_27
embedding_mean_27,Residual,4291.990539043178,56.79693237015277,embedding_mean_27
embedding_mean_28,genotype,961.1453877546835,36.04619775925092,embedding_mean_28
embedding_mean_28,row,0,0,embedding_mean_28
embedding_mean_28,range,236.364917521758,8.864482594295012,embedding_mean_28
embedding_mean_28,Residual,1468.9162459345378,55.08931964645407,embedding_mean_28
embedding_mean_29,genotype,586.3371652025099,27.928215830012387,embedding_mean_29
embedding_mean_29,row,12.996026844086801,0.6190224058352718,embedding_mean_29
embedding_mean_29,range,112.10379999764659,5.339690723199297,embedding_mean_29
embedding_mean_29,Residual,1388.0066987783434,66.11307104095306,embedding_mean_29
embedding_mean_30,genotype,1762.6132519234418,23.58183766260547,embedding_mean_30
embedding_mean_30,row,39.82386497806061,0.5327997608013756,embedding_mean_30
embedding_mean_30,range,977.2641205717213,13.074725167113519,embedding_mean_30
embedding_mean_30,Residual,4694.75125067395,62.81063740947963,embedding_mean_30
embedding_mean_31,genotype,786.9358469627554,24.247754781567348,embedding_mean_31
embedding_mean_31,row,4.992229529431557e-4,1.538249374585739e-5,embedding_mean_31
embedding_mean_31,range,394.4737781519074,12.154870663603857,embedding_mean_31
embedding_mean_31,Residual,2063.986631163096,63.59735917233505,embedding_mean_31
embedding_mean_32,genotype,1531.4785726936411,34.08730389732443,embedding_mean_32
embedding_mean_32,row,5.581100186459737,0.12422286640462443,embedding_mean_32
embedding_mean_32,range,259.75533020483755,5.781575424897173,embedding_mean_32
embedding_mean_32,Residual,2695.9972689171577,60.00689781137376,embedding_mean_32
embedding_mean_33,genotype,1298.387743251434,25.119771779720935,embedding_mean_33
embedding_mean_33,row,0,0,embedding_mean_33
embedding_mean_33,range,721.233368610228,13.953626498382507,embedding_mean_33
embedding_mean_33,Residual,3149.1668637505045,60.92660172189655,embedding_mean_33
embedding_mean_34,genotype,579.0313923507613,26.870959399287504,embedding_mean_34
embedding_mean_34,row,15.294211084315886,0.7097544805339858,embedding_mean_34
embedding_mean_34,range,194.1857562172916,9.01152794160405,embedding_mean_34
embedding_mean_34,Residual,1366.3480324023658,63.40775817857446,embedding_mean_34
embedding_mean_35,genotype,946.441054178095,30.210067765659325,embedding_mean_35
embedding_mean_35,row,0.9207772664797343,0.02939088862917918,embedding_mean_35
embedding_mean_35,range,497.1189158426848,15.86786210181941,embedding_mean_35
