image_path,pctd,plotNumber
2078_LeafPhotoA_2025-09-08 12_13_44.564-05_00_leaf.png,0.19,2078
2078_LeafPhotoA_2025-09-08 12_13_55.107-05_00_leaf.png,0.55,2078
2078_LeafPhotoA_2025-09-08 12_14_10.635-05_00_leaf.png,3.02,2078
2078_LeafPhotoA_2025-09-08 12_14_13.645-05_00_leaf.png,3.66,2078
2079_LeafPhotoA_2025-09-08 12_14_55.028-05_00_leaf.png,6.56,2079
2079_LeafPhotoA_2025-09-08 12_15_23.334-05_00_leaf.png,1.05,2079
2079_LeafPhotoA_2025-09-08 12_15_51.555-05_00_leaf.png,6.75,2079
2080_LeafPhotoA_2025-09-08 12_16_15.024-05_00_leaf.png,16.43,2080
2080_LeafPhotoA_2025-09-08 12_16_27.461-05_00_leaf.png,4.73,2080
2080_LeafPhotoA_2025-09-08 12_16_41.953-05_00_leaf.png,3.59,2080
2081_LeafPhotoA_2025-09-08 12_17_17.950-05_00_leaf.png,2.98,2081
2081_LeafPhotoA_2025-09-08 12_17_33.538-05_00_leaf.png,2.43,2081
2081_LeafPhotoA_2025-09-08 12_17_53.083-05_00_leaf.png,0.35,2081
2082_LeafPhotoA_2025-09-08 12_18_18.860-05_00_leaf.png,0.01,2082
2082_LeafPhotoA_2025-09-08 12_18_21.345-05_00_leaf.png,0,2082
2082_LeafPhotoA_2025-09-08 12_18_36.645-05_00_leaf.png,0.01,2082
2082_LeafPhotoA_2025-09-08 12_18_52.908-05_00_leaf.png,0.22,2082
2083_LeafPhotoA_2025-09-08 12_19_19.214-05_00_leaf.png,6.81,2083
2083_LeafPhotoA_2025-09-08 12_19_35.806-05_00_leaf.png,0.21,2083
2083_LeafPhotoA_2025-09-08 12_19_52.118-05_00_leaf.png,0.3,2083
2084_LeafPhotoA_2025-09-08 12_20_23.095-05_00_leaf.png,1.7,2084
2084_LeafPhotoA_2025-09-08 12_20_34.982-05_00_leaf.png,0.32,2084
2084_LeafPhotoA_2025-09-08 12_20_48.194-05_00_leaf.png,0.26,2084
2085_LeafPhotoA_2025-09-08 12_21_13.087-05_00_leaf.png,0.09,2085
2085_LeafPhotoA_2025-09-08 12_21_28.882-05_00_leaf.png,1.49,2085
2085_LeafPhotoA_2025-09-08 12_21_46.275-05_00_leaf.png,0.26,2085
2086_LeafPhotoA_2025-09-08 12_22_14.963-05_00_leaf.png,5.01,2086
2086_LeafPhotoA_2025-09-08 12_22_42.088-05_00_leaf.png,8.23,2086
2086_LeafPhotoA_2025-09-08 12_23_08.629-05_00_leaf.png,1.6,2086
2087_LeafPhotoA_2025-09-08 12_23_37.453-05_00_leaf.png,45.66,2087
2087_LeafPhotoA_2025-09-08 12_23_52.510-05_00_leaf.png,23.08,2087
2087_LeafPhotoA_2025-09-08 12_24_17.487-05_00_leaf.png,35.48,2087
2088_LeafPhotoA_2025-09-08 12_24_45.089-05_00_leaf.png,8.13,2088
2088_LeafPhotoA_2025-09-08 12_25_04.293-05_00_leaf.png,9.26,2088
2088_LeafPhotoA_2025-09-08 12_25_17.092-05_00_leaf.png,4.84,2088
2089_LeafPhotoA_2025-09-08 12_26_16.331-05_00_leaf.png,0.08,2089
2089_LeafPhotoA_2025-09-08 12_26_30.490-05_00_leaf.png,0.67,2089
2089_LeafPhotoA_2025-09-08 12_26_53.526-05_00_leaf.png,0.11,2089
2090_LeafPhotoA_2025-09-08 12_27_18.336-05_00_leaf.png,1,2090
2090_LeafPhotoA_2025-09-08 12_27_30.205-05_00_leaf.png,0.47,2090
2090_LeafPhotoA_2025-09-08 12_27_42.323-05_00_leaf.png,0.12,2090
2091_LeafPhotoA_2025-09-08 12_28_02.636-05_00_leaf.png,0.17,2091
2091_LeafPhotoA_2025-09-08 12_28_15.428-05_00_leaf.png,0.53,2091
2091_LeafPhotoA_2025-09-08 12_28_34.136-05_00_leaf.png,7.35,2091
2092_LeafPhotoA_2025-09-08 12_28_55.575-05_00_leaf.png,1.06,2092
2092_LeafPhotoA_2025-09-08 12_29_08.542-05_00_leaf.png,1.52,2092
2092_LeafPhotoA_2025-09-08 12_29_21.462-05_00_leaf.png,16.99,2092
2093_LeafPhotoA_2025-09-08 12_29_42.069-05_00_leaf.png,3.57,2093
2093_LeafPhotoA_2025-09-08 12_29_56.851-05_00_leaf.png,8.71,2093
2093_LeafPhotoA_2025-09-08 12_30_10.775-05_00_leaf.png,0.27,2093
2094_LeafPhotoA_2025-09-08 12_30_31.222-05_00_leaf.png,0.46,2094
2094_LeafPhotoA_2025-09-08 12_30_48.048-05_00_leaf.png,0.71,2094
2094_LeafPhotoA_2025-09-08 12_31_02.273-05_00_leaf.png,0.18,2094
2095_LeafPhotoA_2025-09-08 12_31_24.850-05_00_leaf.png,3.21,2095
2095_LeafPhotoA_2025-09-08 12_31_36.632-05_00_leaf.png,4.45,2095
2095_LeafPhotoA_2025-09-08 12_32_23.137-05_00_leaf.png,1.81,2095
2096_LeafPhotoA_2025-09-08 12_32_51.160-05_00_leaf.png,0.47,2096
2096_LeafPhotoA_2025-09-08 12_33_02.680-05_00_leaf.png,0.84,2096
2096_LeafPhotoA_2025-09-08 12_33_16.675-05_00_leaf.png,0.45,2096
2097_LeafPhotoA_2025-09-08 12_33_49.300-05_00_leaf.png,0.39,2097
2097_LeafPhotoA_2025-09-08 12_34_03.075-05_00_leaf.png,0.16,2097
2097_LeafPhotoA_2025-09-08 12_34_15.530-05_00_leaf.png,3.01,2097
2098_LeafPhotoA_2025-09-08 12_34_41.821-05_00_leaf.png,0.08,2098
2098_LeafPhotoA_2025-09-08 12_34_56.955-05_00_leaf.png,3.11,2098
2098_LeafPhotoA_2025-09-08 12_35_10.209-05_00_leaf.png,0.33,2098
2099_LeafPhotoA_2025-09-08 12_35_37.198-05_00_leaf.png,1.72,2099
2099_LeafPhotoA_2025-09-08 12_36_01.865-05_00_leaf.png,2.26,2099
2099_LeafPhotoA_2025-09-08 12_36_15.841-05_00_leaf.png,0.09,2099
2100_LeafPhotoA_2025-09-08 12_36_34.340-05_00_leaf.png,0.29,2100
2100_LeafPhotoA_2025-09-08 12_36_47.537-05_00_leaf.png,8.32,2100
2100_LeafPhotoA_2025-09-08 12_36_59.677-05_00_leaf.png,0.01,2100
2101_LeafPhotoA_2025-09-08 10_53_21.932-05_00_leaf.png,2.72,2101
2101_LeafPhotoA_2025-09-08 10_53_40.932-05_00_leaf.png,0.03,2101
2101_LeafPhotoA_2025-09-08 10_54_10.965-05_00_leaf.png,1.7,2101
2102_LeafPhotoA_2025-09-08 10_54_52.185-05_00_leaf.png,1.57,2102
2102_LeafPhotoA_2025-09-08 10_55_20.287-05_00_leaf.png,3.3,2102
2102_LeafPhotoA_2025-09-08 10_55_37.852-05_00_leaf.png,1.47,2102
2104_LeafPhotoA_2025-09-08 10_57_30.453-05_00_leaf.png,0.1,2104
2104_LeafPhotoA_2025-09-08 10_57_47.242-05_00_leaf.png,1.43,2104
2104_LeafPhotoA_2025-09-08 10_58_03.934-05_00_leaf.png,0.25,2104
2105_LeafPhotoA_2025-09-08 10_58_38.812-05_00_leaf.png,0.57,2105
2105_LeafPhotoA_2025-09-08 10_59_12.941-05_00_leaf.png,0.19,2105
2105_LeafPhotoA_2025-09-08 10_59_34.360-05_00_leaf.png,3.77,2105
2106_LeafPhotoA_2025-09-08 11_00_29.676-05_00_leaf.png,0.05,2106
2106_LeafPhotoA_2025-09-08 11_01_04.699-05_00_leaf.png,0,2106
2106_LeafPhotoA_2025-09-08 11_01_23.828-05_00_leaf.png,0.08,2106
2107_LeafPhotoA_2025-09-08 11_02_19.026-05_00_leaf.png,0.07,2107
2107_LeafPhotoA_2025-09-08 11_02_37.715-05_00_leaf.png,0.12,2107
2107_LeafPhotoA_2025-09-08 11_02_57.699-05_00_leaf.png,0.05,2107
2108_LeafPhotoA_2025-09-08 11_03_55.008-05_00_leaf.png,0.03,2108
2108_LeafPhotoA_2025-09-08 11_04_15.373-05_00_leaf.png,0.11,2108
2108_LeafPhotoA_2025-09-08 11_04_46.395-05_00_leaf.png,0.13,2108
2109_LeafPhotoA_2025-09-08 11_05_30.028-05_00_leaf.png,2.03,2109
2109_LeafPhotoA_2025-09-08 11_06_01.858-05_00_leaf.png,0.71,2109
2109_LeafPhotoA_2025-09-08 11_06_38.271-05_00_leaf.png,0.68,2109
2110_LeafPhotoA_2025-09-08 11_07_19.238-05_00_leaf.png,0.03,2110
2110_LeafPhotoA_2025-09-08 11_07_42.700-05_00_leaf.png,0.01,2110
2110_LeafPhotoA_2025-09-08 11_08_01.451-05_00_leaf.png,0,2110
2111_LeafPhotoA_2025-09-08 11_08_49.106-05_00_leaf.png,0.03,2111
2111_LeafPhotoA_2025-09-08 11_09_07.834-05_00_leaf.png,0,2111
2111_LeafPhotoA_2025-09-08 11_09_27.004-05_00_leaf.png,0.01,2111
2112_LeafPhotoA_2025-09-08 11_10_23.055-05_00_leaf.png,0.12,2112
2112_LeafPhotoA_2025-09-08 11_11_01.123-05_00_leaf.png,0.25,2112
2112_LeafPhotoA_2025-09-08 11_11_21.201-05_00_leaf.png,0.11,2112
2113_LeafPhotoA_2025-09-08 11_12_12.957-05_00_leaf.png,0.66,2113
2113_LeafPhotoA_2025-09-08 11_12_39.081-05_00_leaf.png,0.57,2113
2113_LeafPhotoA_2025-09-08 11_13_21.841-05_00_leaf.png,0.07,2113
2114_LeafPhotoA_2025-09-08 11_14_11.562-05_00_leaf.png,1,2114
2114_LeafPhotoA_2025-09-08 11_14_43.534-05_00_leaf.png,1.05,2114
2114_LeafPhotoA_2025-09-08 11_15_30.762-05_00_leaf.png,5.96,2114
2115_LeafPhotoA_2025-09-08 11_16_33.968-05_00_leaf.png,0.3,2115
2115_LeafPhotoA_2025-09-08 11_16_57.411-05_00_leaf.png,0.57,2115
2115_LeafPhotoA_2025-09-08 11_18_02.749-05_00_leaf.png,0.3,2115
2116_LeafPhotoA_2025-09-08 11_18_49.586-05_00_leaf.png,0.07,2116
2116_LeafPhotoA_2025-09-08 11_19_01.321-05_00_leaf.png,0.17,2116
2116_LeafPhotoA_2025-09-08 11_19_32.377-05_00_leaf.png,0.01,2116
2117_LeafPhotoA_2025-09-08 11_20_56.207-05_00_leaf.png,0.51,2117
2117_LeafPhotoA_2025-09-08 11_21_31.258-05_00_leaf.png,2.29,2117
2117_LeafPhotoA_2025-09-08 11_22_01.521-05_00_leaf.png,1.43,2117
2118_LeafPhotoA_2025-09-08 11_23_14.627-05_00_leaf.png,0.17,2118
2118_LeafPhotoA_2025-09-08 11_23_52.016-05_00_leaf.png,0.69,2118
2118_LeafPhotoA_2025-09-08 11_24_23.851-05_00_leaf.png,4.77,2118
2119_LeafPhotoA_2025-09-08 11_27_35.133-05_00_leaf.png,0.18,2119
2119_LeafPhotoA_2025-09-08 11_28_09.281-05_00_leaf.png,2.58,2119
2119_LeafPhotoA_2025-09-08 11_28_47.667-05_00_leaf.png,0.14,2119
2120_LeafPhotoA_2025-09-08 11_30_05.277-05_00_leaf.png,5.87,2120
2120_LeafPhotoA_2025-09-08 11_30_27.361-05_00_leaf.png,7.32,2120
2120_LeafPhotoA_2025-09-08 11_31_02.513-05_00_leaf.png,0.49,2120
2121_LeafPhotoA_2025-09-08 11_35_13.707-05_00_leaf.png,0.08,2121
2121_LeafPhotoA_2025-09-08 11_35_28.120-05_00_leaf.png,0.27,2121
2121_LeafPhotoA_2025-09-08 11_35_44.356-05_00_leaf.png,1,2121
2122_LeafPhotoA_2025-09-08 11_36_16.313-05_00_leaf.png,0.06,2122
2122_LeafPhotoA_2025-09-08 11_36_36.570-05_00_leaf.png,0.2,2122
2122_LeafPhotoA_2025-09-08 11_37_02.707-05_00_leaf.png,0.55,2122
2123_LeafPhotoA_2025-09-08 11_37_55.884-05_00_leaf.png,0.35,2123
2123_LeafPhotoA_2025-09-08 11_39_04.236-05_00_leaf.png,0.39,2123
2123_LeafPhotoA_2025-09-08 11_39_34.348-05_00_leaf.png,0.06,2123
2124_LeafPhotoA_2025-09-08 11_40_14.032-05_00_leaf.png,0.25,2124
2124_LeafPhotoA_2025-09-08 11_40_31.153-05_00_leaf.png,5.54,2124
2124_LeafPhotoA_2025-09-08 11_40_47.692-05_00_leaf.png,0.92,2124
2125_LeafPhotoA_2025-09-08 11_41_15.143-05_00_leaf.png,0,2125
2125_LeafPhotoA_2025-09-08 11_41_32.008-05_00_leaf.png,0.56,2125
2125_LeafPhotoA_2025-09-08 11_41_48.033-05_00_leaf.png,0.05,2125
2126_LeafPhotoA_2025-09-08 11_42_41.989-05_00_leaf.png,0.24,2126
2126_LeafPhotoA_2025-09-08 11_43_18.978-05_00_leaf.png,0.01,2126
2126_LeafPhotoA_2025-09-08 11_43_37.367-05_00_leaf.png,1.06,2126
2127_LeafPhotoA_2025-09-08 11_44_05.581-05_00_leaf.png,0.54,2127
2127_LeafPhotoA_2025-09-08 11_44_25.013-05_00_leaf.png,0.32,2127
2127_LeafPhotoA_2025-09-08 11_44_47.310-05_00_leaf.png,0.43,2127
2128_LeafPhotoA_2025-09-08 11_45_15.030-05_00_leaf.png,0.01,2128
2128_LeafPhotoA_2025-09-08 11_45_30.525-05_00_leaf.png,0.02,2128
2128_LeafPhotoA_2025-09-08 11_45_58.923-05_00_leaf.png,0.07,2128
2129_LeafPhotoA_2025-09-08 11_46_31.339-05_00_leaf.png,0.03,2129
2129_LeafPhotoA_2025-09-08 11_46_50.494-05_00_leaf.png,0.26,2129
2129_LeafPhotoA_2025-09-08 11_47_13.878-05_00_leaf.png,0.03,2129
2130_LeafPhotoA_2025-09-08 11_48_17.799-05_00_leaf.png,0.28,2130
2130_LeafPhotoA_2025-09-08 11_48_43.180-05_00_leaf.png,3.96,2130
2130_LeafPhotoA_2025-09-08 11_49_10.108-05_00_leaf.png,0.31,2130
2131_LeafPhotoA_2025-09-08 11_49_49.248-05_00_leaf.png,0.27,2131
2131_LeafPhotoA_2025-09-08 11_50_05.287-05_00_leaf.png,0.1,2131
2131_LeafPhotoA_2025-09-08 11_50_25.777-05_00_leaf.png,0.05,2131
2132_LeafPhotoA_2025-09-08 11_51_19.739-05_00_leaf.png,0.08,2132
2132_LeafPhotoA_2025-09-08 11_51_38.059-05_00_leaf.png,0.51,2132
2132_LeafPhotoA_2025-09-08 11_52_06.627-05_00_leaf.png,1.84,2132
2133_LeafPhotoA_2025-09-08 11_52_44.034-05_00_leaf.png,0,2133
2133_LeafPhotoA_2025-09-08 11_53_11.383-05_00_leaf.png,0,2133
2133_LeafPhotoA_2025-09-08 11_53_41.466-05_00_leaf.png,0,2133
2134_LeafPhotoA_2025-09-08 11_54_08.535-05_00_leaf.png,0,2134
2134_LeafPhotoA_2025-09-08 11_54_27.192-05_00_leaf.png,0.09,2134
2134_LeafPhotoA_2025-09-08 11_54_43.870-05_00_leaf.png,0.62,2134
2135_LeafPhotoA_2025-09-08 11_55_20.941-05_00_leaf.png,0.28,2135
2135_LeafPhotoA_2025-09-08 11_55_34.208-05_00_leaf.png,9.44,2135
2135_LeafPhotoA_2025-09-08 11_55_49.375-05_00_leaf.png,0.09,2135
2136_LeafPhotoA_2025-09-08 11_56_30.205-05_00_leaf.png,1.23,2136
2136_LeafPhotoA_2025-09-08 11_56_48.263-05_00_leaf.png,0.86,2136
2136_LeafPhotoA_2025-09-08 11_57_17.186-05_00_leaf.png,1.49,2136
2137_LeafPhotoA_2025-09-08 11_58_14.843-05_00_leaf.png,0.43,2137
2137_LeafPhotoA_2025-09-08 11_58_36.176-05_00_leaf.png,1.56,2137
2137_LeafPhotoA_2025-09-08 11_58_54.998-05_00_leaf.png,10.06,2137
2138_LeafPhotoA_2025-09-08 11_59_23.566-05_00_leaf.png,0.77,2138
2138_LeafPhotoA_2025-09-08 11_59_41.707-05_00_leaf.png,0.51,2138
2138_LeafPhotoA_2025-09-08 11_59_55.761-05_00_leaf.png,1.11,2138
2139_LeafPhotoA_2025-09-08 12_00_29.693-05_00_leaf.png,4.28,2139
2139_LeafPhotoA_2025-09-08 12_00_51.134-05_00_leaf.png,3.8,2139
2139_LeafPhotoA_2025-09-08 12_01_10.749-05_00_leaf.png,2.62,2139
2140_LeafPhotoA_2025-09-08 12_01_54.848-05_00_leaf.png,4.55,2140
2140_LeafPhotoA_2025-09-08 12_02_14.190-05_00_leaf.png,0.49,2140
2140_LeafPhotoA_2025-09-08 12_02_50.308-05_00_leaf.png,1.9,2140
2141_LeafPhotoA_2025-09-08 12_03_30.635-05_00_leaf.png,0.88,2141
2141_LeafPhotoA_2025-09-08 12_03_51.292-05_00_leaf.png,0.02,2141
2141_LeafPhotoA_2025-09-08 12_04_08.417-05_00_leaf.png,1.52,2141
2142_LeafPhotoA_2025-09-08 12_04_48.465-05_00_leaf.png,0.29,2142
2142_LeafPhotoA_2025-09-08 12_05_08.833-05_00_leaf.png,0.01,2142
2142_LeafPhotoA_2025-09-08 12_05_55.661-05_00_leaf.png,0.1,2142
2143_LeafPhotoA_2025-09-08 12_06_30.982-05_00_leaf.png,0.15,2143
2143_LeafPhotoA_2025-09-08 12_06_55.272-05_00_leaf.png,0.39,2143
2143_LeafPhotoA_2025-09-08 12_07_12.647-05_00_leaf.png,0.62,2143
2144_LeafPhotoA_2025-09-08 12_08_04.287-05_00_leaf.png,0.81,2144
2144_LeafPhotoA_2025-09-08 12_08_32.877-05_00_leaf.png,0.14,2144
2144_LeafPhotoA_2025-09-08 12_08_59.362-05_00_leaf.png,0.69,2144
2145_LeafPhotoA_2025-09-08 12_11_53.988-05_00_leaf.png,1.35,2145
2145_LeafPhotoA_2025-09-08 12_12_18.335-05_00_leaf.png,1.15,2145
2145_LeafPhotoA_2025-09-08 12_12_59.236-05_00_leaf.png,0.72,2145
2146_LeafPhotoA_2025-09-08 12_13_34.936-05_00_leaf.png,0.25,2146
2146_LeafPhotoA_2025-09-08 12_13_58.787-05_00_leaf.png,0.57,2146
2146_LeafPhotoA_2025-09-08 12_14_28.664-05_00_leaf.png,0.65,2146
2147_LeafPhotoA_2025-09-08 12_17_39.207-05_00_leaf.png,2.29,2147
2147_LeafPhotoA_2025-09-08 12_17_59.772-05_00_leaf.png,0.34,2147
2147_LeafPhotoA_2025-09-08 12_18_14.764-05_00_leaf.png,0.45,2147
2148_LeafPhotoA_2025-09-08 12_18_57.574-05_00_leaf.png,0.15,2148
2148_LeafPhotoA_2025-09-08 12_19_21.001-05_00_leaf.png,0.36,2148
2148_LeafPhotoA_2025-09-08 12_19_50.290-05_00_leaf.png,0.39,2148
2149_LeafPhotoA_2025-09-08 12_20_25.908-05_00_leaf.png,0.22,2149
2149_LeafPhotoA_2025-09-08 12_20_42.863-05_00_leaf.png,0.3,2149
2149_LeafPhotoA_2025-09-08 12_21_08.100-05_00_leaf.png,0.11,2149
2150_LeafPhotoA_2025-09-08 12_22_07.286-05_00_leaf.png,0.08,2150
2150_LeafPhotoA_2025-09-08 12_22_24.870-05_00_leaf.png,0.36,2150
2150_LeafPhotoA_2025-09-08 12_22_44.950-05_00_leaf.png,0.45,2150
2151_LeafPhotoA_2025-09-08 12_25_03.831-05_00_leaf.png,7.1,2151
2151_LeafPhotoA_2025-09-08 12_25_22.655-05_00_leaf.png,3.31,2151
2151_LeafPhotoA_2025-09-08 12_25_52.464-05_00_leaf.png,0.7,2151
2152_LeafPhotoA_2025-09-08 12_27_14.646-05_00_leaf.png,0.04,2152
2152_LeafPhotoA_2025-09-08 12_27_35.519-05_00_leaf.png,0.42,2152
2152_LeafPhotoA_2025-09-08 12_27_54.253-05_00_leaf.png,0.52,2152
2153_LeafPhotoA_2025-09-08 12_28_18.695-05_00_leaf.png,0.18,2153
2153_LeafPhotoA_2025-09-08 12_28_41.123-05_00_leaf.png,1.05,2153
2153_LeafPhotoA_2025-09-08 12_29_10.390-05_00_leaf.png,0.02,2153
2154_LeafPhotoA_2025-09-08 12_30_04.473-05_00_leaf.png,1.03,2154
2154_LeafPhotoA_2025-09-08 12_30_32.350-05_00_leaf.png,4.43,2154
2154_LeafPhotoA_2025-09-08 12_30_58.351-05_00_leaf.png,5.22,2154
2156_LeafPhotoA_2025-09-08 12_32_46.869-05_00_leaf.png,7.14,2156
2156_LeafPhotoA_2025-09-08 12_33_17.231-05_00_leaf.png,2.27,2156
2156_LeafPhotoA_2025-09-08 12_33_27.869-05_00_leaf.png,3.8,2156
2157_LeafPhotoA_2025-09-08 12_34_09.263-05_00_leaf.png,0.35,2157
2157_LeafPhotoA_2025-09-08 12_34_40.264-05_00_leaf.png,0,2157
2157_LeafPhotoA_2025-09-08 12_34_57.239-05_00_leaf.png,0,2157
2158_LeafPhotoA_2025-09-08 12_35_42.896-05_00_leaf.png,0.34,2158
2158_LeafPhotoA_2025-09-08 12_36_18.286-05_00_leaf.png,0.08,2158
2158_LeafPhotoA_2025-09-08 12_36_35.506-05_00_leaf.png,0,2158
2159_LeafPhotoA_2025-09-08 12_37_20.810-05_00_leaf.png,1.29,2159
2159_LeafPhotoA_2025-09-08 12_37_41.670-05_00_leaf.png,1.87,2159
2159_LeafPhotoA_2025-09-08 12_38_08.474-05_00_leaf.png,0.05,2159
2160_LeafPhotoA_2025-09-08 12_38_59.488-05_00_leaf.png,1.03,2160
2160_LeafPhotoA_2025-09-08 12_39_41.341-05_00_leaf.png,0.12,2160
2160_LeafPhotoA_2025-09-08 12_40_02.144-05_00_leaf.png,0.2,2160
2161_LeafPhotoA_2025-09-09 11_50_30.746-05_00_leaf.png,23.44,2161
2161_LeafPhotoA_2025-09-09 11_50_42.659-05_00_leaf.png,8.51,2161
2161_LeafPhotoA_2025-09-09 11_51_07.707-05_00_leaf.png,3.31,2161
2162_LeafPhotoA_2025-09-09 11_52_14.872-05_00_leaf.png,5.57,2162
2162_LeafPhotoA_2025-09-09 11_52_42.308-05_00_leaf.png,1.77,2162
2162_LeafPhotoA_2025-09-09 11_52_54.057-05_00_leaf.png,0.23,2162
2163_LeafPhotoA_2025-09-09 11_54_41.163-05_00_leaf.png,1.13,2163
2163_LeafPhotoA_2025-09-09 11_54_54.715-05_00_leaf.png,5.11,2163
2163_LeafPhotoA_2025-09-09 11_55_16.653-05_00_leaf.png,0.04,2163
2164_LeafPhotoA_2025-09-09 11_57_07.291-05_00_leaf.png,0,2164
2164_LeafPhotoA_2025-09-09 11_57_19.201-05_00_leaf.png,0,2164
2164_LeafPhotoA_2025-09-09 11_57_28.700-05_00_leaf.png,0.03,2164
2165_LeafPhotoA_2025-09-09 11_58_06.977-05_00_leaf.png,0.26,2165
2165_LeafPhotoA_2025-09-09 11_58_19.089-05_00_leaf.png,0.51,2165
2165_LeafPhotoA_2025-09-09 11_58_33.229-05_00_leaf.png,3.05,2165
2166_LeafPhotoA_2025-09-09 11_59_53.673-05_00_leaf.png,0.76,2166
2166_LeafPhotoA_2025-09-09 12_00_07.893-05_00_leaf.png,0.72,2166
2166_LeafPhotoA_2025-09-09 12_00_21.661-05_00_leaf.png,1.51,2166
2167_LeafPhotoA_2025-09-09 12_01_16.586-05_00_leaf.png,2.2,2167
2167_LeafPhotoA_2025-09-09 12_01_30.774-05_00_leaf.png,3.79,2167
2167_LeafPhotoA_2025-09-09 12_01_42.551-05_00_leaf.png,0.08,2167
2168_LeafPhotoA_2025-09-09 12_03_43.292-05_00_leaf.png,3.96,2168
2168_LeafPhotoA_2025-09-09 12_03_54.274-05_00_leaf.png,22.73,2168
2168_LeafPhotoA_2025-09-09 12_04_03.294-05_00_leaf.png,10.52,2168
2169_LeafPhotoA_2025-09-09 12_05_00.575-05_00_leaf.png,3.44,2169
2169_LeafPhotoA_2025-09-09 12_05_10.533-05_00_leaf.png,0.51,2169
2169_LeafPhotoA_2025-09-09 12_05_18.887-05_00_leaf.png,0.13,2169
2169_LeafPhotoA_2025-09-09 12_05_45.764-05_00_leaf.png,4.98,2169
2169_LeafPhotoA_2025-09-09 12_05_55.711-05_00_leaf.png,33.36,2169
2169_LeafPhotoA_2025-09-09 12_06_08.101-05_00_leaf.png,2.94,2169
2170_LeafPhotoA_2025-09-09 12_08_21.167-05_00_leaf.png,20.79,2170
2170_LeafPhotoA_2025-09-09 12_08_38.735-05_00_leaf.png,5.75,2170
2170_LeafPhotoA_2025-09-09 12_08_50.054-05_00_leaf.png,4.68,2170
2171_LeafPhotoA_2025-09-09 12_07_17.437-05_00_leaf.png,10.9,2171
2171_LeafPhotoA_2025-09-09 12_07_31.059-05_00_leaf.png,7.98,2171
2171_LeafPhotoA_2025-09-09 12_07_43.929-05_00_leaf.png,6.94,2171
2171_LeafPhotoA_2025-09-09 12_11_29.526-05_00_leaf.png,6.48,2171
2172_LeafPhotoA_2025-09-09 12_11_57.132-05_00_leaf.png,1.17,2172
2173_LeafPhotoA_2025-09-09 12_13_18.928-05_00_leaf.png,0.87,2173
2173_LeafPhotoA_2025-09-09 12_14_11.365-05_00_leaf.png,1.66,2173
2173_LeafPhotoA_2025-09-09 12_14_23.103-05_00_leaf.png,0.61,2173
2174_LeafPhotoA_2025-09-09 12_15_03.048-05_00_leaf.png,0.93,2174
2174_LeafPhotoA_2025-09-09 12_15_14.269-05_00_leaf.png,2.98,2174
2174_LeafPhotoA_2025-09-09 12_15_26.621-05_00_leaf.png,1.95,2174
2175_LeafPhotoA_2025-09-09 12_16_04.953-05_00_leaf.png,1.14,2175
2175_LeafPhotoA_2025-09-09 12_16_18.005-05_00_leaf.png,8.34,2175
2175_LeafPhotoA_2025-09-09 12_19_13.536-05_00_leaf.png,0.75,2175
2176_LeafPhotoA_2025-09-09 12_19_48.658-05_00_leaf.png,0.9,2176
2176_LeafPhotoA_2025-09-09 12_20_00.501-05_00_leaf.png,0.34,2176
2176_LeafPhotoA_2025-09-09 12_20_11.972-05_00_leaf.png,2.2,2176
2177_LeafPhotoA_2025-09-09 12_21_22.406-05_00_leaf.png,0.15,2177
2177_LeafPhotoA_2025-09-09 12_21_32.834-05_00_leaf.png,0.65,2177
2178_LeafPhotoA_2025-09-09 12_22_12.377-05_00_leaf.png,1.39,2178
2178_LeafPhotoA_2025-09-09 12_22_40.647-05_00_leaf.png,0.86,2178
2178_LeafPhotoA_2025-09-09 12_23_02.870-05_00_leaf.png,0.95,2178
2179_LeafPhotoA_2025-09-09 12_23_30.000-05_00_leaf.png,8.11,2179
2179_LeafPhotoA_2025-09-09 12_23_39.813-05_00_leaf.png,12.09,2179
2179_LeafPhotoA_2025-09-09 12_23_49.478-05_00_masked.png,24.95,2179
2180_LeafPhotoA_2025-09-09 12_24_28.651-05_00_leaf.png,3.96,2180
2180_LeafPhotoA_2025-09-09 12_24_37.417-05_00_leaf.png,4.39,2180
2180_LeafPhotoA_2025-09-09 12_24_48.677-05_00_leaf.png,0.5,2180
2181_LeafPhotoA_2025-09-09 12_25_24.274-05_00_leaf.png,1.01,2181
2181_LeafPhotoA_2025-09-09 12_25_47.850-05_00_leaf.png,16.83,2181
2182_LeafPhotoA_2025-09-09 12_26_51.449-05_00_leaf.png,1.25,2182
2183_LeafPhotoA_2025-09-09 12_27_52.179-05_00_leaf.png,2,2183
2183_LeafPhotoA_2025-09-09 12_28_05.907-05_00_leaf.png,2.14,2183
2183_LeafPhotoA_2025-09-09 12_28_17.472-05_00_leaf.png,7.63,2183
2184_LeafPhotoA_2025-09-09 12_28_52.400-05_00_leaf.png,0.69,2184
2184_LeafPhotoA_2025-09-09 12_29_02.951-05_00_leaf.png,0.03,2184
2184_LeafPhotoA_2025-09-09 12_29_11.777-05_00_leaf.png,0.36,2184
2184_LeafPhotoA_2025-09-09 12_29_38.544-05_00_leaf.png,0.01,2184
2184_LeafPhotoA_2025-09-09 12_29_50.831-05_00_leaf.png,0.12,2184
2184_LeafPhotoA_2025-09-09 12_30_05.392-05_00_leaf.png,0.01,2184
