image_path,ExG_P20_disease_pct
20209_LeafPhotoA_2025-10-23 11_30_32.898-05_00_leaf.png,2.61
20209_LeafPhotoA_2025-10-23 11_30_41.344-05_00_leaf.png,3.11
20210_LeafPhotoA_2025-10-23 11_31_31.877-05_00_leaf.png,3.07
20210_LeafPhotoA_2025-10-23 11_31_47.881-05_00_leaf.png,17.34
20210_LeafPhotoA_2025-10-23 11_31_55.947-05_00_leaf.png,0.05
20211_LeafPhotoA_2025-10-23 11_32_15.557-05_00_leaf.png,0.58
20211_LeafPhotoA_2025-10-23 11_32_23.638-05_00_leaf.png,0
20211_LeafPhotoA_2025-10-23 11_32_33.285-05_00_leaf.png,0
20212_LeafPhotoA_2025-10-23 11_33_02.559-05_00_leaf.png,15
20212_LeafPhotoA_2025-10-23 11_33_11.824-05_00_leaf.png,5.91
20212_LeafPhotoA_2025-10-23 11_33_19.554-05_00_leaf.png,2.31
20213_LeafPhotoA_2025-10-23 11_33_48.062-05_00_leaf.png,0.05
20213_LeafPhotoA_2025-10-23 11_33_56.175-05_00_leaf.png,0.12
20213_LeafPhotoA_2025-10-23 11_34_05.374-05_00_leaf.png,0.13
20214_LeafPhotoA_2025-10-23 11_34_25.221-05_00_leaf.png,0.36
20214_LeafPhotoA_2025-10-23 11_34_36.006-05_00_leaf.png,2.61
20214_LeafPhotoA_2025-10-23 11_34_43.634-05_00_leaf.png,1.46
20215_LeafPhotoA_2025-10-23 11_35_28.047-05_00_leaf.png,0
20215_LeafPhotoA_2025-10-23 11_35_37.277-05_00_leaf.png,7.92
20215_LeafPhotoA_2025-10-23 11_35_45.830-05_00_leaf.png,0
20216_LeafPhotoA_2025-10-23 11_36_16.938-05_00_leaf.png,9.06
20216_LeafPhotoA_2025-10-23 11_36_26.555-05_00_leaf.png,22.19
20216_LeafPhotoA_2025-10-23 11_36_36.990-05_00_leaf.png,20.32
20217_LeafPhotoA_2025-10-23 11_37_21.603-05_00_leaf.png,0
20217_LeafPhotoA_2025-10-23 11_37_35.446-05_00_leaf.png,6.11
20217_LeafPhotoA_2025-10-23 11_37_44.819-05_00_leaf.png,21.92
20218_LeafPhotoA_2025-10-23 11_38_42.800-05_00_leaf.png,11.33
20218_LeafPhotoA_2025-10-23 11_38_55.486-05_00_leaf.png,2.49
20218_LeafPhotoA_2025-10-23 11_39_12.090-05_00_leaf.png,4.26
20219_LeafPhotoA_2025-10-23 11_39_36.159-05_00_leaf.png,0.35
20219_LeafPhotoA_2025-10-23 11_39_51.653-05_00_leaf.png,0.13
20219_LeafPhotoA_2025-10-23 11_40_13.147-05_00_leaf.png,0.15
20220_LeafPhotoA_2025-10-23 11_40_52.128-05_00_leaf.png,0.1
20220_LeafPhotoA_2025-10-23 11_41_03.425-05_00_leaf.png,2.63
20220_LeafPhotoA_2025-10-23 11_41_10.635-05_00_leaf.png,10.79
20221_LeafPhotoA_2025-10-23 11_41_38.137-05_00_leaf.png,3.1
20221_LeafPhotoA_2025-10-23 11_41_53.254-05_00_leaf.png,1.02
20221_LeafPhotoA_2025-10-23 11_42_07.435-05_00_leaf.png,2.81
20222_LeafPhotoA_2025-10-23 11_42_35.946-05_00_leaf.png,0.05
20222_LeafPhotoA_2025-10-23 11_42_46.360-05_00_leaf.png,0.42
20222_LeafPhotoA_2025-10-23 11_42_54.435-05_00_leaf.png,0
20223_LeafPhotoA_2025-10-23 11_44_02.231-05_00_leaf.png,0.66
20223_LeafPhotoA_2025-10-23 11_44_24.652-05_00_leaf.png,3.82
20223_LeafPhotoA_2025-10-23 11_44_55.572-05_00_leaf.png,0.07
20224_LeafPhotoA_2025-10-23 11_45_36.332-05_00_leaf.png,10.21
20224_LeafPhotoA_2025-10-23 11_45_46.245-05_00_leaf.png,4.24
20225_LeafPhotoA_2025-10-23 11_46_21.684-05_00_leaf.png,0.84
20225_LeafPhotoA_2025-10-23 11_46_53.716-05_00_leaf.png,3.11
20225_LeafPhotoA_2025-10-23 11_47_03.889-05_00_leaf.png,15.19
20226_LeafPhotoA_2025-10-23 11_48_04.050-05_00_leaf.png,1.69
20226_LeafPhotoA_2025-10-23 11_48_22.903-05_00_leaf.png,0.37
20226_LeafPhotoA_2025-10-23 11_48_35.550-05_00_leaf.png,0
20227_LeafPhotoA_2025-10-23 11_49_14.226-05_00_leaf.png,2.92
20227_LeafPhotoA_2025-10-23 11_49_26.026-05_00_leaf.png,0
20227_LeafPhotoA_2025-10-23 11_49_36.615-05_00_leaf.png,1.13
20301_LeafPhotoA_2025-10-23 11_52_35.162-05_00_leaf.png,15.32
20301_LeafPhotoA_2025-10-23 11_52_54.865-05_00_leaf.png,4.04
20301_LeafPhotoA_2025-10-23 11_53_11.360-05_00_leaf.png,29.87
20302_LeafPhotoA_2025-10-23 11_54_18.296-05_00_leaf.png,2.66
20302_LeafPhotoA_2025-10-23 11_54_46.885-05_00_leaf.png,0.39
20303_LeafPhotoA_2025-10-23 11_55_15.203-05_00_leaf.png,4.47
20303_LeafPhotoA_2025-10-23 11_55_31.538-05_00_leaf.png,2.39
20303_LeafPhotoA_2025-10-23 11_55_43.315-05_00_leaf.png,0.29
20305_LeafPhotoA_2025-10-23 11_56_49.380-05_00_leaf.png,7.16
20305_LeafPhotoA_2025-10-23 11_57_01.825-05_00_leaf.png,4.39
20305_LeafPhotoA_2025-10-23 11_57_25.143-05_00_leaf.png,20.12
20306_LeafPhotoA_2025-10-23 11_58_51.573-05_00_leaf.png,22.46
20306_LeafPhotoA_2025-10-23 11_59_06.168-05_00_leaf.png,10.64
20306_LeafPhotoA_2025-10-23 11_59_21.124-05_00_leaf.png,4.1
20308_LeafPhotoA_2025-10-23 12_02_39.486-05_00_leaf.png,10.8
20308_LeafPhotoA_2025-10-23 12_02_57.735-05_00_leaf.png,2.2
20308_LeafPhotoA_2025-10-23 12_03_13.991-05_00_leaf.png,3.22
20309_LeafPhotoA_2025-10-23 12_03_42.946-05_00_leaf.png,24.56
20309_LeafPhotoA_2025-10-23 12_03_54.616-05_00_leaf.png,1
20309_LeafPhotoA_2025-10-23 12_04_27.463-05_00_leaf.png,8.83
20310_LeafPhotoA_2025-10-23 12_05_05.420-05_00_leaf.png,0
20310_LeafPhotoA_2025-10-23 12_05_18.279-05_00_leaf.png,39.07
20310_LeafPhotoA_2025-10-23 12_05_33.810-05_00_leaf.png,0.03
20312_LeafPhotoA_2025-10-23 12_06_47.107-05_00_leaf.png,17.28
20312_LeafPhotoA_2025-10-23 12_06_57.593-05_00_leaf.png,8.42
20312_LeafPhotoA_2025-10-23 12_07_08.740-05_00_leaf.png,39.76
20313_LeafPhotoA_2025-10-23 12_07_44.170-05_00_leaf.png,0.04
20313_LeafPhotoA_2025-10-23 12_07_58.956-05_00_leaf.png,0.88
20313_LeafPhotoA_2025-10-23 12_08_26.306-05_00_leaf.png,22.14
20314_LeafPhotoA_2025-10-23 12_09_11.461-05_00_leaf.png,0
20314_LeafPhotoA_2025-10-23 12_09_23.026-05_00_leaf.png,0.06
20314_LeafPhotoA_2025-10-23 12_09_34.812-05_00_leaf.png,0
20315_LeafPhotoA_2025-10-23 12_10_06.491-05_00_leaf.png,26.84
20315_LeafPhotoA_2025-10-23 12_10_15.992-05_00_leaf.png,14.62
20315_LeafPhotoA_2025-10-23 12_10_30.658-05_00_leaf.png,17.79
20316_LeafPhotoA_2025-10-23 12_10_46.508-05_00_leaf.png,0
20316_LeafPhotoA_2025-10-23 12_10_59.306-05_00_leaf.png,6.64
20316_LeafPhotoA_2025-10-23 12_11_16.099-05_00_leaf.png,11.42
20317_LeafPhotoA_2025-10-23 12_11_34.026-05_00_leaf.png,4.15
20317_LeafPhotoA_2025-10-23 12_11_55.674-05_00_leaf.png,12.3
20317_LeafPhotoA_2025-10-23 12_12_11.948-05_00_leaf.png,5.08
20318_LeafPhotoA_2025-10-23 12_12_50.290-05_00_leaf.png,20.44
20318_LeafPhotoA_2025-10-23 12_13_01.610-05_00_leaf.png,14.03
20318_LeafPhotoA_2025-10-23 12_13_12.665-05_00_leaf.png,0.72
20319_LeafPhotoA_2025-10-23 12_13_40.613-05_00_leaf.png,0
20319_LeafPhotoA_2025-10-23 12_13_53.323-05_00_leaf.png,6.71
20319_LeafPhotoA_2025-10-23 12_14_05.178-05_00_leaf.png,18.47
20320_LeafPhotoA_2025-10-23 12_14_40.262-05_00_leaf.png,0.04
20320_LeafPhotoA_2025-10-23 12_14_55.981-05_00_leaf.png,0
20320_LeafPhotoA_2025-10-23 12_15_12.712-05_00_leaf.png,1.92
20321_LeafPhotoA_2025-10-23 12_15_33.445-05_00_leaf.png,0.89
20321_LeafPhotoA_2025-10-23 12_15_51.795-05_00_leaf.png,1.75
20321_LeafPhotoA_2025-10-23 12_16_29.758-05_00_leaf.png,0.47
20322_LeafPhotoA_2025-10-23 12_17_05.004-05_00_leaf.png,0.59
20322_LeafPhotoA_2025-10-23 12_17_17.299-05_00_leaf.png,23.44
20322_LeafPhotoA_2025-10-23 12_17_29.876-05_00_leaf.png,5.89
20324_LeafPhotoA_2025-10-23 12_18_27.618-05_00_leaf.png,0.01
20324_LeafPhotoA_2025-10-23 12_18_40.868-05_00_leaf.png,0.21
20324_LeafPhotoA_2025-10-23 12_18_58.136-05_00_leaf.png,0
20325_LeafPhotoA_2025-10-23 12_19_13.863-05_00_leaf.png,7.98
20325_LeafPhotoA_2025-10-23 12_19_26.576-05_00_leaf.png,6.85
20325_LeafPhotoA_2025-10-23 12_19_37.960-05_00_leaf.png,15.3
20327_LeafPhotoA_2025-10-23 12_20_18.862-05_00_leaf.png,0.12
20327_LeafPhotoA_2025-10-23 12_20_30.219-05_00_leaf.png,0.17
20327_LeafPhotoA_2025-10-23 12_20_43.870-05_00_leaf.png,23.71
20401_LeafPhotoA_2025-10-23 13_56_39.523-05_00_leaf.png,2.24
20401_LeafPhotoA_2025-10-23 13_57_03.873-05_00_leaf.png,0
20401_LeafPhotoA_2025-10-23 13_57_22.979-05_00_leaf.png,31.56
20402_LeafPhotoA_2025-10-23 13_58_10.346-05_00_leaf.png,1.47
20402_LeafPhotoA_2025-10-23 13_58_20.086-05_00_leaf.png,10.83
20402_LeafPhotoA_2025-10-23 13_58_28.141-05_00_leaf.png,8.13
20403_LeafPhotoA_2025-10-23 13_58_53.281-05_00_leaf.png,30.51
20403_LeafPhotoA_2025-10-23 13_59_05.443-05_00_leaf.png,0.89
20404_LeafPhotoA_2025-10-23 13_59_34.890-05_00_leaf.png,8.32
20404_LeafPhotoA_2025-10-23 13_59_46.462-05_00_leaf.png,7.07
20404_LeafPhotoA_2025-10-23 14_00_01.002-05_00_leaf.png,21.91
20405_LeafPhotoA_2025-10-23 14_00_22.380-05_00_leaf.png,11.25
20405_LeafPhotoA_2025-10-23 14_00_34.088-05_00_leaf.png,2.33
20405_LeafPhotoA_2025-10-23 14_00_44.013-05_00_leaf.png,2.37
20406_LeafPhotoA_2025-10-23 14_01_07.378-05_00_leaf.png,0
20406_LeafPhotoA_2025-10-23 14_01_23.390-05_00_leaf.png,0
20406_LeafPhotoA_2025-10-23 14_01_33.544-05_00_leaf.png,0.27
20408_LeafPhotoA_2025-10-23 14_02_09.569-05_00_leaf.png,17.7
20408_LeafPhotoA_2025-10-23 14_02_19.755-05_00_leaf.png,17.33
20408_LeafPhotoA_2025-10-23 14_02_30.870-05_00_leaf.png,15.22
20409_LeafPhotoA_2025-10-23 14_02_52.549-05_00_leaf.png,20.89
20409_LeafPhotoA_2025-10-23 14_03_02.383-05_00_masked.png,2.63
20409_LeafPhotoA_2025-10-23 14_03_11.764-05_00_leaf.png,0.11
20410_LeafPhotoA_2025-10-23 14_03_32.178-05_00_leaf.png,5.83
20410_LeafPhotoA_2025-10-23 14_03_41.967-05_00_leaf.png,12.03
20410_LeafPhotoA_2025-10-23 14_03_51.081-05_00_leaf.png,0.21
20411_LeafPhotoA_2025-10-23 14_04_19.072-05_00_leaf.png,0
20411_LeafPhotoA_2025-10-23 14_04_29.108-05_00_leaf.png,0
20411_LeafPhotoA_2025-10-23 14_04_47.795-05_00_leaf.png,0
20412_LeafPhotoA_2025-10-23 14_05_20.111-05_00_leaf.png,0.01
20412_LeafPhotoA_2025-10-23 14_05_32.924-05_00_leaf.png,0.3
20412_LeafPhotoA_2025-10-23 14_05_48.768-05_00_leaf.png,0.07
20414_LeafPhotoA_2025-10-23 14_06_47.462-05_00_leaf.png,0.63
20414_LeafPhotoA_2025-10-23 14_06_57.844-05_00_leaf.png,21.29
20414_LeafPhotoA_2025-10-23 14_07_07.903-05_00_leaf.png,0.04
20415_LeafPhotoA_2025-10-23 14_07_31.743-05_00_leaf.png,0.67
20415_LeafPhotoA_2025-10-23 14_07_46.336-05_00_leaf.png,4.17
20415_LeafPhotoA_2025-10-23 14_07_55.529-05_00_leaf.png,0.08
20416_LeafPhotoA_2025-10-23 14_08_45.606-05_00_leaf.png,9.88
20416_LeafPhotoA_2025-10-23 14_08_56.740-05_00_leaf.png,6.91
20416_LeafPhotoA_2025-10-23 14_09_08.082-05_00_leaf.png,0.08
20417_LeafPhotoA_2025-10-23 14_09_39.501-05_00_leaf.png,45.89
20417_LeafPhotoA_2025-10-23 14_09_54.663-05_00_leaf.png,0
20417_LeafPhotoA_2025-10-23 14_10_05.449-05_00_leaf.png,8.44
20418_LeafPhotoA_2025-10-23 14_10_29.488-05_00_leaf.png,0
20418_LeafPhotoA_2025-10-23 14_10_41.329-05_00_leaf.png,18.74
20418_LeafPhotoA_2025-10-23 14_10_51.206-05_00_leaf.png,1.97
20419_LeafPhotoA_2025-10-23 14_11_14.760-05_00_leaf.png,0.04
20419_LeafPhotoA_2025-10-23 14_11_34.063-05_00_leaf.png,2.24
20420_LeafPhotoA_2025-10-23 14_16_56.097-05_00_leaf.png,26.15
20420_LeafPhotoA_2025-10-23 14_17_31.451-05_00_leaf.png,8.93
20420_LeafPhotoA_2025-10-23 14_17_45.307-05_00_leaf.png,8.94
20421_LeafPhotoA_2025-10-23 14_18_10.867-05_00_leaf.png,1.13
20421_LeafPhotoA_2025-10-23 14_18_18.617-05_00_leaf.png,4.36
20421_LeafPhotoA_2025-10-23 14_18_32.928-05_00_leaf.png,2.06
20424_LeafPhotoA_2025-10-23 14_22_04.172-05_00_leaf.png,0.19
20424_LeafPhotoA_2025-10-23 14_22_20.409-05_00_leaf.png,0
20424_LeafPhotoA_2025-10-23 14_22_32.037-05_00_leaf.png,13.29
20425_LeafPhotoA_2025-10-23 14_21_15.274-05_00_leaf.png,0.01
20425_LeafPhotoA_2025-10-23 14_21_27.066-05_00_leaf.png,0.81
20425_LeafPhotoA_2025-10-23 14_21_36.557-05_00_leaf.png,8.62
20427_LeafPhotoA_2025-10-23 14_23_15.570-05_00_leaf.png,1.97
20427_LeafPhotoA_2025-10-23 14_23_26.351-05_00_leaf.png,16.51
20427_LeafPhotoA_2025-10-23 14_23_37.122-05_00_leaf.png,11.27
20501_LeafPhotoA_2025-10-23 14_25_04.433-05_00_leaf.png,8.33
20501_LeafPhotoA_2025-10-23 14_25_24.562-05_00_leaf.png,12.68
20501_LeafPhotoA_2025-10-23 14_25_49.106-05_00_leaf.png,6.01
20502_LeafPhotoA_2025-10-23 14_26_21.991-05_00_leaf.png,11.57
20502_LeafPhotoA_2025-10-23 14_26_36.045-05_00_leaf.png,9.75
20502_LeafPhotoA_2025-10-23 14_26_55.990-05_00_leaf.png,6.16
20503_LeafPhotoA_2025-10-23 14_27_19.062-05_00_leaf.png,26
20503_LeafPhotoA_2025-10-23 14_27_29.580-05_00_leaf.png,22.7
20503_LeafPhotoA_2025-10-23 14_27_40.048-05_00_leaf.png,49.86
20506_LeafPhotoA_2025-10-23 14_28_19.566-05_00_leaf.png,0
20506_LeafPhotoA_2025-10-23 14_28_34.702-05_00_leaf.png,15.19
20506_LeafPhotoA_2025-10-23 14_28_44.049-05_00_leaf.png,0.01
20507_LeafPhotoA_2025-10-23 14_29_12.318-05_00_leaf.png,33.92
20507_LeafPhotoA_2025-10-23 14_29_24.694-05_00_leaf.png,0
20507_LeafPhotoA_2025-10-23 14_29_35.225-05_00_leaf.png,24.18
20510_LeafPhotoA_2025-10-23 14_30_25.768-05_00_leaf.png,11.65
20510_LeafPhotoA_2025-10-23 14_30_37.554-05_00_leaf.png,1.44
20510_LeafPhotoA_2025-10-23 14_30_46.379-05_00_leaf.png,0.11
20512_LeafPhotoA_2025-10-23 14_31_32.791-05_00_leaf.png,0.01
20512_LeafPhotoA_2025-10-23 14_31_44.863-05_00_leaf.png,0
20512_LeafPhotoA_2025-10-23 14_31_54.620-05_00_leaf.png,2.16
20513_LeafPhotoA_2025-10-23 14_32_19.365-05_00_leaf.png,9.55
20513_LeafPhotoA_2025-10-23 14_32_30.327-05_00_leaf.png,0
20513_LeafPhotoA_2025-10-23 14_32_38.456-05_00_leaf.png,59.4
20514_LeafPhotoA_2025-10-23 14_33_12.126-05_00_leaf.png,0.03
20514_LeafPhotoA_2025-10-23 14_33_23.006-05_00_leaf.png,1.83
20514_LeafPhotoA_2025-10-23 14_33_33.580-05_00_leaf.png,1.74
20515_LeafPhotoA_2025-10-23 14_34_05.789-05_00_leaf.png,0.25
20515_LeafPhotoA_2025-10-23 14_34_15.862-05_00_leaf.png,0
20515_LeafPhotoA_2025-10-23 14_34_24.869-05_00_leaf.png,0.05
20516_LeafPhotoA_2025-10-23 14_34_42.927-05_00_leaf.png,0.15
20516_LeafPhotoA_2025-10-23 14_34_59.590-05_00_leaf.png,1.74
20516_LeafPhotoA_2025-10-23 14_35_09.382-05_00_leaf.png,0.2
20517_LeafPhotoA_2025-10-23 14_35_38.972-05_00_leaf.png,0.17
20517_LeafPhotoA_2025-10-23 14_35_50.501-05_00_leaf.png,0.01
20517_LeafPhotoA_2025-10-23 14_36_03.332-05_00_leaf.png,0.01
20519_LeafPhotoA_2025-10-23 14_36_54.878-05_00_leaf.png,0.31
20519_LeafPhotoA_2025-10-23 14_37_05.767-05_00_leaf.png,2.43
20519_LeafPhotoA_2025-10-23 14_37_14.182-05_00_leaf.png,1.33
20520_LeafPhotoA_2025-10-23 14_37_36.552-05_00_leaf.png,3.32
20520_LeafPhotoA_2025-10-23 14_37_47.113-05_00_leaf.png,0
20520_LeafPhotoA_2025-10-23 14_37_57.609-05_00_leaf.png,0.02
20521_LeafPhotoA_2025-10-23 14_38_26.539-05_00_leaf.png,6.18
20521_LeafPhotoA_2025-10-23 14_38_38.214-05_00_leaf.png,2.2
20521_LeafPhotoA_2025-10-23 14_38_51.804-05_00_leaf.png,23.77
20525_LeafPhotoA_2025-10-23 14_39_58.814-05_00_leaf.png,0
20525_LeafPhotoA_2025-10-23 14_40_13.313-05_00_leaf.png,1.14
20525_LeafPhotoA_2025-10-23 14_40_24.518-05_00_leaf.png,7.79
20527_LeafPhotoA_2025-10-23 14_41_34.662-05_00_leaf.png,19.92
20527_LeafPhotoA_2025-10-23 14_41_46.650-05_00_leaf.png,48.3
20527_LeafPhotoA_2025-10-23 14_41_58.939-05_00_leaf.png,0
20601_LeafPhotoA_2025-10-23 14_43_50.610-05_00_leaf.png,21.76
20601_LeafPhotoA_2025-10-23 14_44_02.214-05_00_leaf.png,38.22
20601_LeafPhotoA_2025-10-23 14_44_13.105-05_00_leaf.png,11.75
20603_LeafPhotoA_2025-10-23 14_45_11.027-05_00_leaf.png,0
20603_LeafPhotoA_2025-10-23 14_45_22.663-05_00_leaf.png,0.03
20603_LeafPhotoA_2025-10-23 14_45_32.888-05_00_leaf.png,0.01
20604_LeafPhotoA_2025-10-23 14_45_55.873-05_00_leaf.png,4.77
20604_LeafPhotoA_2025-10-23 14_46_10.735-05_00_leaf.png,13.1
20604_LeafPhotoA_2025-10-23 14_46_20.013-05_00_leaf.png,13.23
20605_LeafPhotoA_2025-10-23 14_46_48.155-05_00_leaf.png,29.95
20605_LeafPhotoA_2025-10-23 14_47_00.861-05_00_leaf.png,0
20605_LeafPhotoA_2025-10-23 14_47_07.217-05_00_leaf.png,21.37
20608_LeafPhotoA_2025-10-23 14_48_27.489-05_00_leaf.png,0.03
20608_LeafPhotoA_2025-10-23 14_49_05.379-05_00_leaf.png,0
20608_LeafPhotoA_2025-10-23 14_49_17.238-05_00_leaf.png,0
20609_LeafPhotoA_2025-10-23 14_49_35.085-05_00_leaf.png,0.05
20609_LeafPhotoA_2025-10-23 14_49_48.619-05_00_leaf.png,0
20609_LeafPhotoA_2025-10-23 14_49_59.360-05_00_leaf.png,0
20610_LeafPhotoA_2025-10-23 14_50_25.892-05_00_leaf.png,0
20610_LeafPhotoA_2025-10-23 14_50_38.136-05_00_leaf.png,0.33
20610_LeafPhotoA_2025-10-23 14_50_49.550-05_00_leaf.png,0.74
20611_LeafPhotoA_2025-10-23 14_51_26.010-05_00_leaf.png,1.52
20611_LeafPhotoA_2025-10-23 14_51_34.753-05_00_leaf.png,0
20611_LeafPhotoA_2025-10-23 14_51_52.714-05_00_leaf.png,0.16
20612_LeafPhotoA_2025-10-23 14_52_22.326-05_00_leaf.png,69.95
20612_LeafPhotoA_2025-10-23 14_52_34.475-05_00_leaf.png,46.73
20612_LeafPhotoA_2025-10-23 14_52_42.804-05_00_leaf.png,49.34
20613_LeafPhotoA_2025-10-23 14_53_14.319-05_00_leaf.png,3.26
20613_LeafPhotoA_2025-10-23 14_53_39.741-05_00_leaf.png,21.22
20613_LeafPhotoA_2025-10-23 14_53_54.172-05_00_leaf.png,13.46
20614_LeafPhotoA_2025-10-23 14_54_42.566-05_00_leaf.png,0.01
20614_LeafPhotoA_2025-10-23 14_54_55.895-05_00_leaf.png,0
20614_LeafPhotoA_2025-10-23 14_55_05.919-05_00_leaf.png,0
20617_LeafPhotoA_2025-10-23 14_57_33.824-05_00_leaf.png,16.21
20617_LeafPhotoA_2025-10-23 14_57_46.576-05_00_leaf.png,0.18
20617_LeafPhotoA_2025-10-23 14_57_55.591-05_00_leaf.png,22.25
20618_LeafPhotoA_2025-10-23 14_58_17.596-05_00_leaf.png,1.78
20618_LeafPhotoA_2025-10-23 14_58_29.932-05_00_leaf.png,11.93
20618_LeafPhotoA_2025-10-23 14_58_45.785-05_00_leaf.png,39.46
20619_LeafPhotoA_2025-10-23 14_59_44.122-05_00_leaf.png,1.01
20619_LeafPhotoA_2025-10-23 14_59_55.396-05_00_leaf.png,6.27
20619_LeafPhotoA_2025-10-23 15_00_13.429-05_00_leaf.png,7.79
20620_LeafPhotoA_2025-10-23 15_00_54.446-05_00_leaf.png,7.53
20620_LeafPhotoA_2025-10-23 15_01_03.363-05_00_leaf.png,2.07
20623_LeafPhotoA_2025-10-23 15_02_10.338-05_00_leaf.png,0.02
20623_LeafPhotoA_2025-10-23 15_02_25.057-05_00_leaf.png,0.03
20623_LeafPhotoA_2025-10-23 15_02_36.137-05_00_leaf.png,7.23
20624_LeafPhotoA_2025-10-23 15_02_56.816-05_00_leaf.png,0.01
20624_LeafPhotoA_2025-10-23 15_03_07.217-05_00_leaf.png,0.09
20624_LeafPhotoA_2025-10-23 15_03_17.313-05_00_leaf.png,0
20701_LeafPhotoA_2025-10-23 15_57_34.413-05_00_leaf.png,2.27
20701_LeafPhotoA_2025-10-23 15_58_00.336-05_00_leaf.png,22.44
20701_LeafPhotoA_2025-10-23 15_58_16.117-05_00_leaf.png,3.31
20703_LeafPhotoA_2025-10-23 15_59_41.089-05_00_leaf.png,0.01
20703_LeafPhotoA_2025-10-23 15_59_52.012-05_00_leaf.png,0.01
20703_LeafPhotoA_2025-10-23 16_00_17.221-05_00_leaf.png,0
20704_LeafPhotoA_2025-10-23 16_01_19.699-05_00_leaf.png,0.95
20704_LeafPhotoA_2025-10-23 16_01_31.314-05_00_leaf.png,0.13
20704_LeafPhotoA_2025-10-23 16_01_44.960-05_00_leaf.png,5.8
20708_LeafPhotoA_2025-10-23 16_03_01.014-05_00_leaf.png,0
20708_LeafPhotoA_2025-10-23 16_03_20.393-05_00_leaf.png,0.1
20708_LeafPhotoA_2025-10-23 16_03_34.559-05_00_leaf.png,0.23
20710_LeafPhotoA_2025-10-23 16_04_16.624-05_00_leaf.png,17.88
20710_LeafPhotoA_2025-10-23 16_04_54.595-05_00_leaf.png,0
20710_LeafPhotoA_2025-10-23 16_05_10.791-05_00_leaf.png,0.01
20711_LeafPhotoA_2025-10-23 16_05_32.368-05_00_leaf.png,0
20711_LeafPhotoA_2025-10-23 16_05_53.359-05_00_leaf.png,13.12
20711_LeafPhotoA_2025-10-23 16_06_12.460-05_00_leaf.png,11.88
20713_LeafPhotoA_2025-10-23 16_06_45.050-05_00_leaf.png,1.68
20713_LeafPhotoA_2025-10-23 16_07_05.352-05_00_leaf.png,12.33
20713_LeafPhotoA_2025-10-23 16_07_18.014-05_00_leaf.png,7.4
20714_LeafPhotoA_2025-10-23 16_08_07.580-05_00_leaf.png,42.75
20714_LeafPhotoA_2025-10-23 16_08_29.342-05_00_leaf.png,15.51
20714_LeafPhotoA_2025-10-23 16_08_50.958-05_00_leaf.png,0
20716_LeafPhotoA_2025-10-23 16_09_30.198-05_00_leaf.png,12.42
20716_LeafPhotoA_2025-10-23 16_09_50.827-05_00_leaf.png,4.21
20716_LeafPhotoA_2025-10-23 16_10_09.369-05_00_leaf.png,0.24
20718_LeafPhotoA_2025-10-23 16_11_12.097-05_00_leaf.png,0.86
20718_LeafPhotoA_2025-10-23 16_11_35.828-05_00_leaf.png,0
20718_LeafPhotoA_2025-10-23 16_11_54.351-05_00_leaf.png,1.82
20719_LeafPhotoA_2025-10-23 16_12_23.253-05_00_leaf.png,0
20719_LeafPhotoA_2025-10-23 16_12_44.268-05_00_leaf.png,0.08
20719_LeafPhotoA_2025-10-23 16_13_04.459-05_00_leaf.png,0
20721_LeafPhotoA_2025-10-23 16_13_34.733-05_00_leaf.png,13.35
20721_LeafPhotoA_2025-10-23 16_13_51.913-05_00_leaf.png,0.31
20721_LeafPhotoA_2025-10-23 16_14_15.521-05_00_leaf.png,4.57
20723_LeafPhotoA_2025-10-23 16_14_51.700-05_00_leaf.png,3.34
20723_LeafPhotoA_2025-10-23 16_15_07.393-05_00_leaf.png,15.95
20723_LeafPhotoA_2025-10-23 16_15_22.951-05_00_leaf.png,9.02
20724_LeafPhotoA_2025-10-23 16_15_59.346-05_00_leaf.png,0.01
20724_LeafPhotoA_2025-10-23 16_16_17.738-05_00_leaf.png,23.85
20724_LeafPhotoA_2025-10-23 16_16_36.055-05_00_leaf.png,2.65
20727_LeafPhotoA_2025-10-23 16_17_28.658-05_00_leaf.png,1.52
20727_LeafPhotoA_2025-10-23 16_17_44.086-05_00_leaf.png,1.32
20727_LeafPhotoA_2025-10-23 16_18_00.896-05_00_leaf.png,0.53
20801_LeafPhotoA_2025-10-24 09_50_20.572-05_00_leaf.png,44.74
20801_LeafPhotoA_2025-10-24 09_50_36.076-05_00_leaf.png,0
20801_LeafPhotoA_2025-10-24 09_50_53.446-05_00_leaf.png,31.52
20803_LeafPhotoA_2025-10-24 09_51_32.690-05_00_leaf.png,0.02
20803_LeafPhotoA_2025-10-24 09_51_54.038-05_00_leaf.png,18.12
20803_LeafPhotoA_2025-10-24 09_52_13.045-05_00_leaf.png,0.14
20806_LeafPhotoA_2025-10-24 09_53_07.653-05_00_leaf.png,0
20806_LeafPhotoA_2025-10-24 09_53_22.901-05_00_leaf.png,13.8
20806_LeafPhotoA_2025-10-24 09_53_46.837-05_00_leaf.png,10.55
20808_LeafPhotoA_2025-10-24 09_54_31.382-05_00_leaf.png,7.39
20808_LeafPhotoA_2025-10-24 09_54_54.155-05_00_masked.png,0.03
20808_LeafPhotoA_2025-10-24 09_55_16.425-05_00_leaf.png,3.99
20809_LeafPhotoA_2025-10-24 09_55_40.317-05_00_leaf.png,0.18
