image_name,pctd,image_id
1219_LeafPhotoA_2025-09-08 09_57_43.225-05_00_3.png,0.1818717776158668,1219_LeafPhotoA_2025-09-08 09_57_43.225
1220_LeafPhotoA_2025-09-08 09_58_33.442-05_00_0.png,1.1754038324871472,1220_LeafPhotoA_2025-09-08 09_58_33.442
1220_LeafPhotoA_2025-09-08 09_58_33.442-05_00_1.png,0.44137659866072254,1220_LeafPhotoA_2025-09-08 09_58_33.442
1220_LeafPhotoA_2025-09-08 09_58_33.442-05_00_2.png,0.2567602728907697,1220_LeafPhotoA_2025-09-08 09_58_33.442
1220_LeafPhotoA_2025-09-08 09_58_33.442-05_00_3.png,0.4780903976112358,1220_LeafPhotoA_2025-09-08 09_58_33.442
1220_LeafPhotoA_2025-09-08 09_59_32.289-05_00_0.png,0.11423457253508848,1220_LeafPhotoA_2025-09-08 09_59_32.289
1220_LeafPhotoA_2025-09-08 09_59_32.289-05_00_1.png,0.08681170028804992,1220_LeafPhotoA_2025-09-08 09_59_32.289
1220_LeafPhotoA_2025-09-08 09_59_32.289-05_00_2.png,0.08939231123863316,1220_LeafPhotoA_2025-09-08 09_59_32.289
1220_LeafPhotoA_2025-09-08 09_59_32.289-05_00_3.png,0.01116932605217378,1220_LeafPhotoA_2025-09-08 09_59_32.289
1221_LeafPhotoA_2025-09-08 10_00_11.226-05_00_0.png,0.2580754777984157,1221_LeafPhotoA_2025-09-08 10_00_11.226
